community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
25,8,0.5230389046657601,0.06936288094765677,0.5,一天到晚 整天 成天 一年到头 从早到晚 老是 日复一日 动不动,一年到头 日复一日 老是 动不动 从早到晚 成天 整天 一天到晚,动不动 一天到晚 一年到头 日复一日 成天 老是 整天 从早到晚,一天到晚 整天 成天 一年到头 从早到晚 老是 日复一日 动不动
26,1,,0.0,0.0,一头,一头,一头,一头
27,5,0.5782922325942819,0.22718086755644787,0.0,不一定 未必 不见得 肯定 一定,肯定 一定 不见得 未必 不一定,肯定 不一定 不见得 未必 一定,不一定 未必 不见得 肯定 一定
28,10,0.5702238143962156,0.13961191996427882,0.1,母女 父女 母子 夫妻 父子 两口子 夫妇 一家人 俩 姐妹,姐妹 一家人 父子 俩 两口子 夫妇 母子 夫妻,俩 母子 母女 姐妹 一家人 夫妇 夫妻 两口子 父女 父子,母女 父女 母子 夫妻 父子 两口子 夫妇 一家人 俩 姐妹
29,2,0.6472917619966876,0.3586082586507999,0.0,一帆风顺 一路顺风,一帆风顺 一路顺风,一帆风顺 一路顺风,一帆风顺 一路顺风
30,5,0.49873792577624443,0.10726609372874685,0.0,一路 一路上 沿途 一带 沿线,一路 一路上 沿线 沿途 一带,一路 沿途 一路上 沿线 一带,一路 一路上 沿途 一带 沿线
31,3,0.642681588181205,0.3615926872898068,0.0,一应俱全 应有尽有 齐全,齐全 应有尽有 一应俱全,齐全 一应俱全 应有尽有,一应俱全 应有尽有 齐全
32,4,0.5141913303765163,0.16405222575241246,0.25,曾经 曾 一度 过,过 一度 曾经 曾,曾 曾经 过 一度,曾经 曾 一度 过
33,1,,0.0,0.0,一心,一心,一心,一心
34,5,0.5540431735561022,0.0064238174272994945,0.4,一心一意 专心 全心全意 兢兢业业 聚精会神,一心一意 兢兢业业 专心 全心全意 聚精会神,专心 兢兢业业 聚精会神 一心一意 全心全意,一心一意 专心 全心全意 兢兢业业 聚精会神
35,2,0.5132176248918598,0.09065730077733049,0.0,僵化 一成不变,僵化 一成不变,僵化 一成不变,僵化 一成不变
36,4,0.5033756158315125,0.08319059610175576,0.25,两手 手 一手 握,握 一手 手 两手,手 握 两手 一手,两手 手 一手 握
37,8,0.5032645314209635,0.06291358899386862,0.375,爱好 嗜好 特长 专长 喜好 兴趣 座右铭 一技之长,兴趣 一技之长 座右铭 专长 喜好 特长 嗜好 爱好,一技之长 嗜好 专长 兴趣 座右铭 喜好 特长 爱好,爱好 嗜好 特长 专长 喜好 兴趣 座右铭 一技之长
38,4,0.48440600888080093,0.08322908731731735,0.25,领导 干部 同志 一把手,干部 一把手 领导 同志,同志 干部 一把手 领导,领导 干部 同志 一把手
39,1,,0.0,0.0,一揽子,一揽子,一揽子,一揽子
40,4,0.5635010453273125,0.15640374248688105,0.0,另一方面 一方面 同时 反过来,反过来 同时 一方面 另一方面,反过来 同时 另一方面 一方面,另一方面 一方面 同时 反过来
41,5,0.5196839443345411,0.015520280743936968,0.4,一旁 一边 路边 边 门口,一边 门口 路边 边 一旁,门口 一边 边 路边 一旁,一旁 一边 路边 边 门口
42,1,,0.0,0.0,一无所知,一无所知,一无所知,一无所知
43,12,0.5940016720016086,0.18199003595848454,0.08333333333333333,如果 假如 倘若 即使 假使 若 即便 除非 只要 一旦 既然 当,当 一旦 既然 假使 假如 只要 除非 即便,如果 倘若 当 除非 即使 即便 若 只要 既然 假使 一旦 假如,如果 假如 倘若 即使 假使 若 即便 除非 只要 一旦 既然 当
44,3,0.48653873561181754,0.08186299466803487,0.3333333333333333,暂时 暂 一时,暂 一时 暂时,暂时 暂 一时,暂时 暂 一时
45,4,0.4456936798431504,-0.07639228555720512,0.75,晃荡 晃 一晃 徘徊,徘徊 一晃 晃 晃荡,晃 徘徊 一晃 晃荡,晃荡 晃 一晃 徘徊
46,10,0.5780050061389633,0.2079136130593681,0.0,好似 如同 犹如 像 好像 仿佛 好比 似的 一样 如一,一样 好比 好像 如一 似的 仿佛 像 如同,似的 像 好比 好似 好像 犹如 一样 仿佛 如一 如同,好似 如同 犹如 像 好像 仿佛 好比 似的 一样 如一
47,2,0.5496559203628515,0.10820181344039373,0.0,因人而异 一概而论,因人而异 一概而论,一概而论 因人而异,因人而异 一概而论
48,9,0.5659665184940743,0.15747696634252267,0.0,相同 相似 截然不同 不同 大同小异 有所不同 一模一样 类似 雷同,不同 相同 类似 截然不同 雷同 一模一样 有所不同 相似,不同 一模一样 大同小异 雷同 有所不同 相同 类似 相似 截然不同,相同 相似 截然不同 不同 大同小异 有所不同 一模一样 类似 雷同
49,1,,0.0,0.0,一次性,一次性,一次性,一次性
50,1,,0.0,0.0,一毛不拔,一毛不拔,一毛不拔,一毛不拔
51,5,0.5586817846337343,0.18720261914221953,0.0,顶级 顶尖 世界级 一流 重量级,重量级 顶尖 一流 世界级 顶级,顶级 顶尖 重量级 世界级 一流,顶级 顶尖 世界级 一流 重量级
52,3,0.4961555637565864,0.04368946190877176,0.3333333333333333,一点儿 些 快点儿,快点儿 一点儿 些,快点儿 些 一点儿,一点儿 些 快点儿
53,5,0.4938146852556643,-0.010632411057310165,0.6,一生 生平 人生 生涯 生前,生前 一生 人生 生涯 生平,人生 生涯 生前 生平 一生,一生 生平 人生 生涯 生前
54,2,0.552211614295748,0.27462344427398255,0.0,番 一番,一番 番,番 一番,番 一番
55,1,,0.0,0.0,一目了然,一目了然,一目了然,一目了然
56,16,0.5361798725211583,0.05337113139255724,0.5625,仍然 仍旧 依然 依旧 仍 却 始终 还 还是 一直 终究 总是,始终 都 尚 终究 却 总是 照样 虽,始终 仍然 却 尚 仍 仍旧 照样 总是 还是 依旧 都 依然,仍然 仍旧 依然 依旧 仍 却 始终 还 还是 一直 终究 总是 虽 都 照样 尚
57,8,0.5277384699470259,0.041886130957204,0.375,瞅 瞧 一眼 瞪 打量 看 盯 眼,眼 瞪 盯 打量 看 瞧 一眼 瞅,瞪 瞧 瞅 看 眼 盯 打量 一眼,瞅 瞧 一眼 瞪 打量 看 盯 眼
58,8,0.49706891558977906,0.06785703600731308,0.375,发愁 犯愁 伤脑筋 头疼 操心 一筹莫展 愁 棘手,棘手 一筹莫展 愁 操心 头疼 犯愁 伤脑筋 发愁,愁 操心 犯愁 发愁 一筹莫展 棘手 头疼 伤脑筋,发愁 犯愁 伤脑筋 头疼 操心 一筹莫展 愁 棘手
59,2,0.7184022361162742,0.47195731688058673,0.0,一连串 一系列,一系列 一连串,一连串 一系列,一连串 一系列
60,3,0.5334316606185793,0.13564057261843007,0.0,第一线 一线 前线,前线 一线 第一线,第一线 前线 一线,第一线 一线 前线
61,1,,0.0,0.0,一经,一经,一经,一经
62,1,,0.0,0.0,一致,一致,一致,一致
63,13,0.5188822452978182,0.08951026063476183,0.38461538461538464,大多 大多数 绝大多数 多数 大部分 大都 多半 通常 半数 往往 一般 少数,少数 所有 半数 大部分 往往 一般 多半 通常,通常 一般 往往 大多 多数 绝大多数 多半 大都 大多数 所有 半数 大部分,大多 大多数 绝大多数 多数 大部分 大都 多半 通常 半数 往往 一般 少数 所有
64,24,0.5093659116482147,-0.06061980227803423,0.625,换言之 此外 总而言之 也就是说 除此之外 总之 事实上 由此可见 由此看来 这就是说 据悉 其次,由此可见 相对而言 至此 因此 与此同时 综上所述 说白了 事实上,总之 据悉 这就是说 就是说 相比之下 总而言之 也就是说 综上所述 因此 其次 这样一来 换言之,换言之 此外 总而言之 也就是说 除此之外 总之 事实上 由此可见 由此看来 这就是说 据悉 其次 相比之下 另外 与此同时 因此 总的来说 综上所述 这样一来 相对而言 一般来说 就是说 至此 说白了
65,1,,0.0,0.0,一行,一行,一行,一行
66,9,0.5396045352049472,0.08381235547245676,0.3333333333333333,祝愿 祝福 祝 祝贺 保佑 感谢 祈祷 一路平安 心想事成,一路平安 感谢 心想事成 祝贺 祈祷 祝 保佑 祝福,祝愿 祝福 祝 祈祷 一路平安 保佑 感谢 祝贺 心想事成,祝愿 祝福 祝 祝贺 保佑 感谢 祈祷 一路平安 心想事成
67,1,,0.0,0.0,一身,一身,一身,一身
68,3,0.6372206584046367,0.34987849826703393,0.0,终生 终身 一辈子,一辈子 终身 终生,一辈子 终身 终生,终生 终身 一辈子
69,3,0.5263196538094815,0.20189361825007812,0.0,一连 连续 连,连续 连 一连,一连 连续 连,一连 连续 连
70,1,,0.0,0.0,一道,一道,一道,一道
71,3,0.5500156133544467,0.15715002239714823,0.3333333333333333,部分 一部分 个别,个别 一部分 部分,部分 一部分 个别,部分 一部分 个别
72,3,0.4318477762412168,-0.06996642124719865,0.6666666666666666,搅 绞 一锅粥,绞 一锅粥 搅,一锅粥 绞 搅,搅 绞 一锅粥
73,1,,0.0,0.0,一长一短,一长一短,一长一短,一长一短
74,2,0.5579105869945906,0.1791458283101251,0.0,阵 一阵,一阵 阵,一阵 阵,阵 一阵
75,1,,0.0,0.0,一面,一面,一面,一面
76,2,0.6403743453298116,0.36216098633213323,0.0,丁 姜,丁 姜,姜 丁,丁 姜
77,13,0.6073419193396995,0.3304845859076559,0.15384615384615385,四 五 六 七 三 八 九 十 二 第二 两 几,几 两 十 第二 第 二 三 九,第二 六 八 几 十 四 二 五 九 两 七 三,四 五 六 七 三 八 九 十 二 第二 两 几 第
78,13,0.5069668170391649,-0.04440084848631351,0.6923076923076923,小声 插嘴 唠叨 打岔 大声 絮叨 叹气 嚷 自言自语 吵嘴 七嘴八舌 交头接耳,嚷 七嘴八舌 大声 叹气 吵嘴 说闲话 打岔 自言自语,插嘴 嚷 自言自语 唠叨 吵嘴 絮叨 七嘴八舌 叹气 大声 小声 打岔 说闲话,小声 插嘴 唠叨 打岔 大声 絮叨 叹气 嚷 自言自语 吵嘴 七嘴八舌 交头接耳 说闲话
79,5,0.532491785547317,0.12912810313399956,0.2,千 百 万 数 亿,亿 数 万 千 百,千 亿 万 百 数,千 百 万 数 亿
80,1,,0.0,0.0,万一,万一,万一,万一
81,1,,0.0,0.0,万万,万万,万万,万万
82,1,,0.0,0.0,万分,万分,万分,万分
83,4,0.4955200371168082,0.07274484174031275,0.25,友谊 万古长青 友好 干杯,干杯 友好 万古长青 友谊,干杯 友好 万古长青 友谊,友谊 万古长青 友好 干杯
84,1,,0.0,0.0,万无一失,万无一失,万无一失,万无一失
85,2,0.5551343701508054,0.2953446781486445,0.0,万能 全能,万能 全能,全能 万能,万能 全能
86,70,0.5530150639868932,0.0624128238428809,0.38571428571428573,姑姑 舅舅 奶奶 爸爸 姐姐 妹妹 爸 爷爷 母亲 姥姥 哥哥 妈妈,姐 师父 妹 孩子 小孩儿 大哥 她 老汉,爱人 太太 哥哥 老太太 她 妈 妹 姐 姨 娘 弟 弟弟,姑姑 舅舅 奶奶 爸爸 姐姐 妹妹 爸 爷爷 母亲 姥姥 哥哥 妈妈 嫂子 父亲 弟弟 姥爷 妈 儿子 爹 外婆 女儿 闺女 媳妇 伯母 老婆 伯父 叔叔 外公 孙女 祖母 大姐 岳母 丈夫 岳父 父母 老公 妻子 阿姨 继父 大哥 孙子 姐 太太 伯伯 娘 继母 老太太 老伴儿 大爷 姨 女婿 她 亲戚 长辈 孩子 家人 弟 妹 祖父 男朋友 爱人 师父 女朋友 老头儿 老人家 亲生 小孩儿 大妈 丫头 老汉
87,10,0.5313552389550709,0.058624119716616796,0.3,午餐 晚餐 早餐 餐 盒饭 便饭 用餐 年夜饭 快餐 三明治,用餐 三明治 年夜饭 便饭 快餐 餐 晚餐 盒饭,晚餐 便饭 三明治 快餐 午餐 餐 早餐 年夜饭 用餐 盒饭,午餐 晚餐 早餐 餐 盒饭 便饭 用餐 年夜饭 快餐 三明治
88,3,0.5241164331933246,0.1613568717396298,0.0,三维 立体 平面,平面 立体 三维,立体 平面 三维,三维 立体 平面
89,1,,0.0,0.0,三角,三角,三角,三角
90,1,,0.0,0.0,上,上,上,上
91,1,,0.0,0.0,上下,上下,上下,上下
92,11,0.5858100037822723,0.20813643347733188,0.2727272727272727,月初 下旬 月底 上旬 中旬 月份 月 年初 上个月 下个月 日,日 年初 下个月 上个月 月底 月 中旬 月份,年初 月 日 月底 月初 月份 上旬 中旬 上个月 下个月 下旬,月初 下旬 月底 上旬 中旬 月份 月 年初 上个月 下个月 日
93,16,0.5249024350611735,0.09162374815287608,0.3125,出任 就任 担任 任 兼任 现任 任命 任职 职务 辞去 就职 接替,接替 上任 兼 任期 辞去 职务 担任 任命,兼 任 任职 兼任 上任 现任 就任 任命 辞去 出任 任期 前任,出任 就任 担任 任 兼任 现任 任命 任职 职务 辞去 就职 接替 上任 前任 任期 兼
94,13,0.5462873895782667,0.022044789043667523,0.38461538461538464,上升 攀升 回升 上涨 飙升 下降 回落 下跌 反弹 升高 高涨 增长,升温 高涨 反弹 回升 下跌 上涨 升高 增长,上升 升温 上涨 升高 反弹 回落 回升 增长 高涨 攀升 下跌 下降,上升 攀升 回升 上涨 飙升 下降 回落 下跌 反弹 升高 高涨 增长 升温
95,13,0.5172076116959802,0.059160717399868716,0.23076923076923078,过来 回来 回去 进去 进来 出来 上去 出去 下来 上来 下去 去,出来 回来 下来 出去 去 下去 上去 上来,下去 去 进去 上去 来 进来 上来 回去 出去 回来 出来 下来,过来 回来 回去 进去 进来 出来 上去 出去 下来 上来 下去 去 来
96,2,0.6475530049189699,0.3850363596409835,0.0,下台 上台,下台 上台,下台 上台,下台 上台
97,3,0.6141418738042678,0.30389646989313635,0.0,上级 下级 上司,上司 下级 上级,上司 上级 下级,上级 下级 上司
98,4,0.4333307089069584,-0.006971597198187076,0.25,上周 周 本 上次,上次 周 上周 本,周 上周 本 上次,上周 周 本 上次
99,3,0.4520236185840147,-0.08261388450625681,0.6666666666666666,下场 结局 上场,上场 结局 下场,下场 上场 结局,下场 结局 上场
100,3,0.4694830685707303,-0.009104587214178584,0.6666666666666666,皇上 上头 上帝,上帝 上头 皇上,上头 上帝 皇上,皇上 上头 上帝
101,20,0.5136787453719691,0.00006255913343510832,0.45,小学 中学 初中 高中 学校 年级 大学 就读 转学 入学 学期 幼儿园,私立 念书 师范 幼儿园 入学 班级 中小学 开学,入学 开学 上学 幼儿园 年级 中学 班级 大学 小学 师范 初中 私立,小学 中学 初中 高中 学校 年级 大学 就读 转学 入学 学期 幼儿园 开学 上学 学年 中小学 念书 师范 班级 私立
102,3,0.5224867850285272,0.1537460760827472,0.0,岗位 职位 上岗,上岗 职位 岗位,岗位 上岗 职位,岗位 职位 上岗
103,1,,0.0,0.0,上市,上市,上市,上市
104,3,0.5143388398371445,0.10574455858926368,0.3333333333333333,受骗 上当 受害,受害 上当 受骗,上当 受骗 受害,受骗 上当 受害
105,5,0.5516976683958512,0.12665322189117326,0.2,提交 递交 申请 申报 上报,上报 申请 申报 递交 提交,上报 递交 提交 申请 申报,提交 递交 申请 申报 上报
106,3,0.50863270823593,0.08354180036425986,0.0,前方 上方 两侧,上方 两侧 前方,上方 前方 两侧,前方 上方 两侧
107,4,0.5020318810922053,0.09000179674114048,0.25,上映 票房 放映 华语,华语 票房 放映 上映,华语 上映 放映 票房,上映 票房 放映 华语
108,3,0.5354044043702277,0.1796490658741443,0.0,本期 上期 下期,上期 下期 本期,上期 本期 下期,本期 上期 下期
109,6,0.499056022439104,0.033803116169011264,0.3333333333333333,上车 下车 车上 上楼 乘客 楼上,乘客 楼上 下车 上楼 车上 上车,楼上 上楼 上车 车上 下车 乘客,上车 下车 车上 上楼 乘客 楼上
110,1,,0.0,0.0,上流,上流,上流,上流
111,2,0.7840290298431234,0.6126040624277168,0.0,上游 下游,下游 上游,上游 下游,上游 下游
112,3,0.5418505523662906,0.16178281782882387,0.0,上演 演绎 再现,再现 演绎 上演,再现 上演 演绎,上演 演绎 再现
113,1,,0.0,0.0,上火,上火,上火,上火
114,16,0.5547533481515571,0.059091766048439215,0.0625,晚饭 早饭 午饭 下班 起床 睡觉 吃饭 下楼 午睡 回家 洗澡 出门,午饭 下楼 回家 放学 做饭 晚饭 出门 上班,起床 晚饭 睡觉 洗澡 上班 做饭 刷牙 出门 午饭 放学 早饭 吃饭,晚饭 早饭 午饭 下班 起床 睡觉 吃饭 下楼 午睡 回家 洗澡 出门 放学 上班 刷牙 做饭
115,3,0.6094228727890315,0.30448133659307214,0.0,白领 上班族 蓝领,上班族 蓝领 白领,上班族 蓝领 白领,白领 上班族 蓝领
116,11,0.5051471560628787,0.023108165164650342,0.36363636363636365,迷恋 痴迷 着迷 热爱 喜欢 热衷 沉迷 喜爱 执着 上瘾 迷,上瘾 喜爱 执着 迷 着迷 喜欢 热衷 热爱,热爱 上瘾 执着 着迷 迷恋 迷 热衷 喜欢 喜爱 痴迷 沉迷,迷恋 痴迷 着迷 热爱 喜欢 热衷 沉迷 喜爱 执着 上瘾 迷
117,3,0.5705704229714375,0.24570112819429793,0.0,高空 空中 上空,空中 高空 上空,空中 上空 高空,高空 空中 上空
118,3,0.48732730846462946,0.1193820506945648,0.0,网上 上网 网络,网络 上网 网上,网上 网络 上网,网上 上网 网络
119,42,0.5591904727456888,0.1458613939997107,0.21428571428571427,衬衣 衬衫 毛衣 上衣 裙子 大衣 外套 裤子 短裤 衣服 袜子 西装,手套 帽子 婚纱 皮包 手帕 毛巾 纽扣 服装,背心 拖鞋 穿 婚纱 内衣 纽扣 球鞋 毛衣 穿着 上衣 礼服 制服,衬衣 衬衫 毛衣 上衣 裙子 大衣 外套 裤子 短裤 衣服 袜子 西装 牛仔裤 围巾 鞋 皮鞋 羽绒服 凉鞋 领带 拖鞋 内衣 穿着 背心 球鞋 礼服 旗袍 雨衣 高跟鞋 服装 穿 手套 毛巾 靴子 帽子 款式 皮包 纽扣 服饰 外衣 制服 婚纱 手帕
120,18,0.5402342120054572,0.032015134909541915,0.5,判决 法院 上诉 诉讼 法庭 裁定 裁决 起诉 驳回 仲裁 被告 审判,法官 判处 仲裁 审判 起诉 司法 案件 原告,驳回 裁决 裁定 法庭 法官 审判 起诉 判处 法院 判决 官司 上诉,判决 法院 上诉 诉讼 法庭 裁定 裁决 起诉 驳回 仲裁 被告 审判 法官 原告 案件 官司 司法 判处
121,15,0.5187881707111758,0.03529498611683625,0.26666666666666666,课 备课 课程 上课 课本 讲课 复习 预习 课堂 课文 补习 补课,课文 课程 教材 教学 课堂 上课 课本 补习,复习 补习 课本 课文 课程 课堂 功课 上课 备课 补课 讲课 课,课 备课 课程 上课 课本 讲课 复习 预习 课堂 课文 补习 补课 教学 教材 功课
122,4,0.561372883494678,0.21622558996741548,0.0,下调 上调 调整 调,调整 调 上调 下调,上调 调 调整 下调,下调 上调 调整 调
123,32,0.5153622300676336,-0.024416438484051953,0.46875,旁边 后边 前边 那边 里边 外边 下边 左边 后面 上边 前面 右边,里头 上面 远处 里面 旁 两边 右边 前面,旁边 旁 左边 北边 那儿 上面 那里 上边 那边 右边 东边 西边,旁边 后边 前边 那边 里边 外边 下边 左边 后面 上边 前面 右边 西边 东边 南边 那儿 底下 北边 里面 上面 这边 外面 对面 外头 里头 远处 下面 旁 两边 那里 中间 隔壁
124,1,,0.0,0.0,上述,上述,上述,上述
125,2,0.5338508037714068,0.14359364282898945,0.0,上门 挨家挨户,挨家挨户 上门,上门 挨家挨户,上门 挨家挨户
126,1,,0.0,0.0,上限,上限,上限,上限
127,2,0.7701053657327572,0.5969324995995835,0.0,之下 下,下 之下,下 之下,之下 下
128,1,,0.0,0.0,下乡,下乡,下乡,下乡
129,5,0.5007513763034742,0.10322482275597242,0.4,命令 指令 指示 下令 口令,口令 下令 指示 指令 命令,下令 指令 口令 命令 指示,命令 指令 指示 下令 口令
130,5,0.5187012153876424,0.0628753719290972,0.2,决心 下决心 坚决 发誓 坚定,坚定 发誓 下决心 坚决 决心,坚决 坚定 发誓 下决心 决心,决心 下决心 坚决 发誓 坚定
131,6,0.5176253221419638,0.11468172302001062,0.0,工夫 力气 功夫 心思 精力 下功夫,下功夫 精力 功夫 力气 心思 工夫,功夫 心思 下功夫 力气 工夫 精力,工夫 力气 功夫 心思 精力 下功夫
132,3,0.5285332033619462,0.1870949340700675,0.0,下坠 坠 下落,下落 坠 下坠,下坠 坠 下落,下坠 坠 下落
133,3,0.4660592059758561,0.07475496668357473,0.6666666666666666,所属 下属 所在,所在 下属 所属,下属 所在 所属,所属 下属 所在
134,2,0.655247892540106,0.34801121703494864,0.0,出山 下山,下山 出山,下山 出山,出山 下山
135,4,0.46114171434129564,-0.016615153021756424,0.75,退役 退休 下岗 报废,下岗 报废 退休 退役,下岗 报废 退休 退役,退役 退休 下岗 报废
136,8,0.6113852499578536,0.27147964825152626,0.0,情不自禁 禁不住 不由自主 不由得 不禁 忍不住 下意识 身不由己,下意识 身不由己 不禁 忍不住 情不自禁 不由得 禁不住 不由自主,禁不住 不禁 不由自主 不由得 忍不住 身不由己 情不自禁 下意识,情不自禁 禁不住 不由自主 不由得 不禁 忍不住 下意识 身不由己
137,2,0.5031527815674348,0.1043083602452371,0.0,动手 下手,下手 动手,动手 下手,动手 下手
138,4,0.48290580262303284,0.0028833670991557543,0.5,下棋 猜谜 捉迷藏 比试,猜谜 下棋 比试 捉迷藏,捉迷藏 猜谜 下棋 比试,下棋 猜谜 捉迷藏 比试
139,3,0.5884638961432794,0.2827316116729572,0.0,下次 待会儿 改日,待会儿 改日 下次,改日 待会儿 下次,下次 待会儿 改日
140,1,,0.0,0.0,下海,下海,下海,下海
141,3,0.502045742367768,0.08421191097420555,0.0,旷课 迟到 下课,迟到 下课 旷课,旷课 迟到 下课,旷课 迟到 下课
142,4,0.4918814602599133,0.046026490751701135,0.25,浏览器 下载 浏览 杀毒,杀毒 下载 浏览 浏览器,浏览 浏览器 杀毒 下载,浏览器 下载 浏览 杀毒
143,11,0.5567263815468861,0.09022249658285882,0.36363636363636365,阴天 下雨 晴天 下雪 晴朗 刮风 天气 多云 晴 雨 打雷,雨 晴朗 天气 打雷 晴 晴天 刮风 多云,刮风 打雷 晴 晴天 晴朗 多云 雨 天气 阴天 下雪 下雨,阴天 下雨 晴天 下雪 晴朗 刮风 天气 多云 晴 雨 打雷
144,10,0.5679847445597781,0.1405592591657439,0.2,从来不 从不 从没 从未 不曾 从来 没有 不肯 决不 不,没有 不肯 不 决不 从来 从未 不曾 从没,不 不曾 从未 从来 从没 没有 从不 不肯 从来不 决不,从来不 从不 从没 从未 不曾 从来 没有 不肯 决不 不
