community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
16,13,0.4297174709871801,0.05408149993127012,0.23076923076923078,一句话 句 话 名言 俗语 俗话 话语 说法 开场白 的话 字眼 心里话,心里话 的话 口号 开场白 句 俗语 话语 说法,心里话 句 名言 俗话 俗语 话 说法 话语 开场白 一句话 口号 的话,一句话 句 话 名言 俗语 俗话 话语 说法 开场白 的话 字眼 心里话 口号
17,7,0.48335376067400937,0.1508659899590856,0.14285714285714285,携手 联手 共同 一同 一起 联合 相约,相约 一起 联合 一同 共同 联手 携手,联手 一起 共同 联合 相约 携手 一同,携手 联手 共同 一同 一起 联合 相约
18,11,0.48258841458278356,0.153822286699918,0.09090909090909091,一向 向来 一贯 历来 一直 始终 长期以来 从来 多年来 一如既往 之所以,之所以 从来 始终 一如既往 多年来 历来 一直 长期以来,始终 历来 一贯 之所以 从来 多年来 一如既往 长期以来 向来 一直 一向,一向 向来 一贯 历来 一直 始终 长期以来 从来 多年来 一如既往 之所以
19,8,0.43254217064303,0.03586297934037383,0.5,一味 片面 盲目 单纯 只顾 消极 单方面 迷信,消极 迷信 单方面 单纯 只顾 片面 盲目 一味,盲目 迷信 单方面 片面 只顾 消极 单纯 一味,一味 片面 盲目 单纯 只顾 消极 单方面 迷信
20,3,0.34900550173400885,-0.005429318157517921,0.6666666666666666,一道 道 一块儿,一块儿 道 一道,一道 道 一块儿,一道 道 一块儿
21,4,0.4486647939126443,0.08097652824391027,0.0,一塌糊涂 一干二净 一锅粥 面目全非,一塌糊涂 一锅粥 面目全非 一干二净,一锅粥 面目全非 一塌糊涂 一干二净,一塌糊涂 一干二净 一锅粥 面目全非
22,44,0.46261793658801603,0.099191557094675,0.2727272727272727,晚上 早上 早晨 傍晚 中午 下午 夜里 清晨 上午 凌晨 一早 深夜,天 夜班 醒来 准时 日夜 通宵 今日 从早到晚,昨天 早晨 起床 下午 通宵 凌晨 天 夜 一大早 晚饭 晚间 上午,晚上 早上 早晨 傍晚 中午 下午 夜里 清晨 上午 凌晨 一早 深夜 半夜 一大早 白天 夜晚 当晚 晚饭 昨天 起床 前天 晚 星期天 次日 午饭 夜间 明天 当天 晚间 今天 黄昏 星期日 醒来 当日 日夜 从早到晚 夜 日 通宵 天 明日 准时 夜班 今日
23,24,0.4520372716809948,0.076595485297005,0.16666666666666666,时常 常常 经常 时不时 有时 成天 偶尔 整天 有时候 平时 老是 一天到晚,照样 平常 总是 有人 时而 不时 平日 时时,时常 时时 常 动不动 不时 一天到晚 照样 总是 有时候 偶尔 一年到头 时而,时常 常常 经常 时不时 有时 成天 偶尔 整天 有时候 平时 老是 一天到晚 总是 不时 常 时时 平常 时而 一年到头 动不动 常年 照样 平日 有人
24,3,0.47974769252638216,0.19285038245795413,0.0,匹 骏马 一头,一头 骏马 匹,匹 骏马 一头,匹 骏马 一头
25,3,0.396549042249091,0.05348773428922567,0.3333333333333333,绝对 绝 一定,一定 绝 绝对,绝 绝对 一定,绝对 绝 一定
26,141,0.43647118022889386,-0.010439429269588164,0.5106382978723404,姑姑 舅舅 姐姐 妹妹 爸爸 嫂子 哥哥 奶奶 妈妈 爸 闺女 母亲,亲朋好友 老王 朋友 亲友 别人 亲属 女生 战友,爱人 太太 胖子 子女 哥哥 疯子 老太太 哥 她 妈 妹 姐,姑姑 舅舅 姐姐 妹妹 爸爸 嫂子 哥哥 奶奶 妈妈 爸 闺女 母亲 姥姥 媳妇 弟弟 父亲 爷爷 女儿 儿子 老婆 妈 爹 姥爷 伯母 叔叔 外婆 大姐 孙女 父母 伯父 老公 丈夫 外公 阿姨 大哥 妻子 岳母 祖母 孩子 岳父 亲戚 老太太 家人 长辈 太太 姐 大爷 她 男朋友 伯伯 继父 女朋友 孙子 娘 老伴儿 女婿 小孩儿 姑娘 爱人 继母 姨 老头儿 妹 丫头 老乡 邻居 师父 朋友 老人家 亲人 弟 女孩儿 同学 大人 老汉 大妈 他 儿女 两口子 我 老人 小伙子 亲生 男人 你 女人 老师 家里 祖父 师傅 同事 母女 寡妇 贪玩儿 姐妹 男孩儿 一家人 小偷儿 老家 人家 俩 同伴 徒弟 她们 家伙 保姆 老王 恩人 胖子 小朋友 回家 女生 别人 男生 新娘 宝宝 亲友 战友 老大 老板 父女 小时候 娶 小姐 仇人 亲朋好友 情人 乡亲 全家 乡下 主人 哥 家长 新郎 乖 子女 帅哥 疯子 夫人 亲属 父子
27,3,0.33861005678103884,-0.04985714261793073,0.6666666666666666,如意 宝 一帆风顺,一帆风顺 宝 如意,一帆风顺 如意 宝,如意 宝 一帆风顺
28,9,0.4305882292398065,0.03262875116099567,0.5555555555555556,区域 地区 地段 沿线 地带 一带 周边 附近 地域,一带 周边 附近 地域 地区 地带 沿线 地段,区域 周边 地区 地域 地带 地段 沿线 一带 附近,区域 地区 地段 沿线 地带 一带 周边 附近 地域
29,7,0.4428052261104542,0.08935101446918337,0.2857142857142857,齐全 一应俱全 完备 设施 应有尽有 配套 完好,完备 完好 配套 应有尽有 设施 一应俱全 齐全,齐全 完好 完备 配套 一应俱全 应有尽有 设施,齐全 一应俱全 完备 设施 应有尽有 配套 完好
30,10,0.4380900715482415,0.06707292100220766,0.3,一心一意 全心全意 死心塌地 诚心诚意 真心 一心 痴心 热心 一辈子 忠实,热心 忠实 一辈子 痴心 真心 一心 诚心诚意 死心塌地,一辈子 真心 热心 死心塌地 痴心 忠实 诚心诚意 一心一意 全心全意 一心,一心一意 全心全意 死心塌地 诚心诚意 真心 一心 痴心 热心 一辈子 忠实
31,16,0.43550527720294213,0.07363547898068035,0.1875,单调 枯燥 粗糙 陈旧 简陋 沉闷 单薄 生硬 笨重 破旧 简单 冗长,杂乱无章 简单 深奥 一成不变 单一 生硬 沉闷 陈旧,粗糙 简单 笨重 陈旧 冗长 单薄 单调 生硬 枯燥 破旧 深奥 简陋,单调 枯燥 粗糙 陈旧 简陋 沉闷 单薄 生硬 笨重 破旧 简单 冗长 杂乱无章 深奥 一成不变 单一
32,2,0.4853982948533454,0.19751404014997437,0.0,一手 第一手,一手 第一手,第一手 一手,一手 第一手
33,21,0.4395147450281287,0.02113419826954198,0.38095238095238093,功力 天分 天赋 功底 本领 才华 技巧 技艺 绝技 技能 基本功 本事,功夫 能力 专长 高超 学问 技巧 绝技 特长,技艺 技能 绝技 功力 功夫 功底 本事 才华 一技之长 技巧 能力 基本功,功力 天分 天赋 功底 本领 才华 技巧 技艺 绝技 技能 基本功 本事 手艺 口才 特长 一技之长 专长 高超 学问 能力 功夫
34,1,,0.0,0.0,一把手,一把手,一把手,一把手
35,1,,0.0,0.0,一揽子,一揽子,一揽子,一揽子
36,5,0.5144514081816711,0.2153705279274714,0.0,方面 多方面 方方面面 层面 一方面,一方面 层面 方方面面 多方面 方面,多方面 方面 一方面 层面 方方面面,方面 多方面 方方面面 层面 一方面
37,58,0.443029673418761,0.015822000477222934,0.3620689655172414,旁边 后边 前边 外边 那边 前面 里边 那儿 后面 上边 下边 底下,周围 地上 台上 上面 右边 左边 两侧 身上,门口 旁边 周围 一边 上头 跟前 旁 左边 北边 面前 那儿 楼上,旁边 后边 前边 外边 那边 前面 里边 那儿 后面 上边 下边 底下 左边 旁 上面 对面 右边 外头 外面 远处 门口 这边 楼下 那里 东边 里面 西边 里头 跟前 南边 这儿 一旁 楼上 北边 两边 下面 里 后头 路边 岸上 边 中间 前头 隔壁 身边 周围 台上 一边 车上 老远 挨着 地上 上头 两侧 前方 刚才 面前 身上
38,8,0.4647660835833878,0.022832410526150947,0.25,一旦 假使 若 除非 每当 当 凡是 万一,凡是 每当 当 万一 若 除非 假使 一旦,当 每当 除非 若 凡是 万一 假使 一旦,一旦 假使 若 除非 每当 当 凡是 万一
39,14,0.48071328754817905,0.1301764166788084,0.2857142857142857,那时 那时候 这时候 此时 这时 当时 此刻 时候 那会儿 现在 时 一时,从此 趁着 一时 现在 时 时候 此刻 那会儿,时候 那时候 那会儿 时 那时 趁着 现在 从此 这时 当时 这时候 此刻,那时 那时候 这时候 此时 这时 当时 此刻 时候 那会儿 现在 时 一时 趁着 从此
40,15,0.4832106426513729,0.12077895968163672,0.2,相同 相似 截然不同 不同 一模一样 有所不同 大同小异 类似 一样 雷同 与众不同 不同寻常,一样 不相上下 雷同 差不多 不同寻常 与众不同 同样 类似,不同寻常 不同 一模一样 大同小异 雷同 同样 有所不同 相同 类似 相似 与众不同 截然不同,相同 相似 截然不同 不同 一模一样 有所不同 大同小异 类似 一样 雷同 与众不同 不同寻常 差不多 同样 不相上下
41,3,0.5132285144969845,0.20302939834544287,0.0,因人而异 一概而论 见仁见智,见仁见智 因人而异 一概而论,一概而论 因人而异 见仁见智,因人而异 一概而论 见仁见智
42,1,,0.0,0.0,一次性,一次性,一次性,一次性
43,1,,0.0,0.0,一毛不拔,一毛不拔,一毛不拔,一毛不拔
44,16,0.433677650101932,0.057100525061726026,0.1875,优异 出色 优良 出众 良好 卓越 优秀 优越 过硬 强劲 强大 充沛,充足 一流 卓越 强大 得天独厚 杰出 充沛 强劲,优越 优良 优秀 得天独厚 优异 杰出 强劲 强大 良好 出色 充足 充沛,优异 出色 优良 出众 良好 卓越 优秀 优越 过硬 强劲 强大 充沛 杰出 得天独厚 一流 充足
45,80,0.4166579271542745,-0.024511462117298384,0.625,唉 哎 哎呀 啊 呀 嘛 哈哈 没事儿 哼 吧 没劲 哇,你们 回去 傻 挺好 这会儿 够 谢谢 待会儿,没关系 拜托 没意思 不像话 不得了 厉害 不要紧 傻 吧 呀 咱 哎,唉 哎 哎呀 啊 呀 嘛 哈哈 没事儿 哼 吧 没劲 哇 再说 嘿 说真的 咱 没说的 挺好 没意思 闹着玩儿 不行 没关系 没错 啦 没辙 别说 你们 说实话 不要紧 哦 干吗 快点儿 没用 好玩儿 丢人 实话 不好意思 离谱儿 好说 瞧 活该 没 不像话 咱们 拜托 废话 说 人缘儿 没法儿 这会儿 玩意儿 敢情 对不起 够呛 不敢当 怕 完了 傻 算了 碍事 没什么 实话实说 回去 真 说老实话 够 请坐 有两下子 受不了 谢谢 待会儿 一点儿 这么 难听 不得了 用得着 瞎 想 无话可说 厉害
46,4,0.4586399002258918,0.1486443039906241,0.0,生平 一生 生涯 简历,简历 一生 生平 生涯,简历 生涯 生平 一生,生平 一生 生涯 简历
47,2,0.552211614295748,0.2973506467013962,0.0,番 一番,番 一番,番 一番,番 一番
48,8,0.4378850077064059,0.10632731327196243,0.0,清楚 清晰 明白 明确 明朗 分明 一目了然 清,清 明确 一目了然 明朗 明白 分明 清晰 清楚,一目了然 清 明白 明确 明朗 清晰 清楚 分明,清楚 清晰 明白 明确 明朗 分明 一目了然 清
49,9,0.4788072111298081,0.10814983705012488,0.1111111111111111,各种 种种 一系列 诸多 各式各样 多种 诸如此类 一连串 之类,之类 各式各样 一系列 多种 一连串 诸多 诸如此类 各种,一连串 种种 诸如此类 多种 之类 诸多 各式各样 一系列 各种,各种 种种 一系列 诸多 各式各样 多种 诸如此类 一连串 之类
50,4,0.4308802807100261,0.08743474245491384,0.25,第一线 一线 基层 岗位,岗位 基层 第一线 一线,岗位 第一线 一线 基层,第一线 一线 基层 岗位
51,4,0.45539387695097217,0.15017420812041576,0.0,经 经过 未经 一经,一经 未经 经过 经,经 经过 未经 一经,经 经过 未经 一经
52,2,0.48138320855023276,0.18211363504831152,0.0,共识 一致,共识 一致,一致 共识,共识 一致
53,11,0.48438552425339315,0.11788585014743803,0.09090909090909091,大体上 基本上 大体 大多 大都 大致 基本 一般 通常 普遍 总体,总体 基本 大致 普遍 通常 大多 一般 大都,通常 基本 一般 总体 大体上 大多 大体 基本上 大都 大致 普遍,大体上 基本上 大体 大多 大都 大致 基本 一般 通常 普遍 总体
54,46,0.4341031869974471,0.05768436844935878,0.32608695652173914,换言之 总而言之 事实上 总之 此外 也就是说 然而 除此之外 况且 其次 相比之下 由此可见,说到底 看来 另一方面 因此 至此 比如 同时 俗话说,俗话说 譬如 说到底 看来 如果说 总之 据悉 这就是说 譬如说 纵观 就是说 例如,换言之 总而言之 事实上 总之 此外 也就是说 然而 除此之外 况且 其次 相比之下 由此可见 这就是说 由此看来 另外 因此 总的来说 据悉 与此同时 相对而言 另一方面 譬如说 就是说 譬如 综上所述 一般来说 说白了 众所周知 这样一来 比如说 如果说 按理说 相反 所以 例如 比如 恰恰相反 而 说到底 可见 至此 至于 看来 同时 纵观 俗话说
55,1,,0.0,0.0,一行,一行,一行,一行
56,2,0.41292414748743944,0.11407109412468189,0.0,一路 带路,带路 一路,一路 带路,一路 带路
57,14,0.4509993693199601,0.05376503435620009,0.21428571428571427,路途 途中 路程 旅途 路上 旅程 徒步 一路上 沿途 行程 步行 中途,中途 一路上 路程 迷路 徒步 路上 行走 行程,旅途 步行 沿途 旅程 一路上 迷路 行程 路途 中途 徒步 路上 路程,路途 途中 路程 旅途 路上 旅程 徒步 一路上 沿途 行程 步行 中途 行走 迷路
58,13,0.44452317999381363,0.09700223617842549,0.0,祝 祝愿 一路平安 保佑 心想事成 保重 一路顺风 好运 恭喜 晚安 祈祷 加油,一路顺风 再见 加油 恭喜 好运 祈祷 祝愿 心想事成,保重 祝愿 再见 祝 祈祷 晚安 加油 一路平安 恭喜 保佑 一路顺风 好运,祝 祝愿 一路平安 保佑 心想事成 保重 一路顺风 好运 恭喜 晚安 祈祷 加油 再见
59,3,0.5263196538094815,0.25907398752804806,0.0,一连 连续 连,连续 连 一连,一连 连续 连,一连 连续 连
60,5,0.4754926482690248,0.12125591727891309,0.0,长短 短 一长一短 长 间隔,间隔 长短 一长一短 长 短,长短 间隔 短 一长一短 长,长短 短 一长一短 长 间隔
61,21,0.43685304814766307,0.04011186103681812,0.38095238095238093,响声 响起 声音 声 清脆 刺耳 响 笑声 传来 响亮 洪亮 惊醒,铃声 隐约 此起彼伏 惊醒 发出 听 吼 呐喊,响亮 响声 呐喊 一阵 吼 听 响 喊 声 洪亮 发出 声音,响声 响起 声音 声 清脆 刺耳 响 笑声 传来 响亮 洪亮 惊醒 一阵 铃声 吼 听 此起彼伏 喊 发出 呐喊 隐约
62,5,0.49451022531952554,0.18489425418117417,0.0,反面 正面 背面 侧面 一面,一面 正面 侧面 背面 反面,一面 背面 侧面 反面 正面,反面 正面 背面 侧面 一面
63,10,0.4379283718091928,0.08617683746189772,0.2,奋勇 奋力 齐心协力 勇往直前 争分夺秒 前赴后继 众志成城 一鼓作气 发愤图强 争先恐后,发愤图强 争先恐后 勇往直前 一鼓作气 争分夺秒 众志成城 前赴后继 齐心协力,一鼓作气 争分夺秒 前赴后继 争先恐后 奋勇 奋力 发愤图强 勇往直前 众志成城 齐心协力,奋勇 奋力 齐心协力 勇往直前 争分夺秒 前赴后继 众志成城 一鼓作气 发愤图强 争先恐后
64,7,0.422698246882703,0.026380951909191652,0.2857142857142857,马 王 丁 熊 姜 牛 罗,王 丁 马 牛 罗 姜 熊,姜 丁 罗 熊 王 牛 马,马 王 丁 熊 姜 牛 罗
65,6,0.43432464620068006,0.07971698966479827,0.16666666666666666,哄堂大笑 哗然 异口同声 七嘴八舌 众人 叫好,叫好 众人 七嘴八舌 异口同声 哗然 哄堂大笑,哄堂大笑 哗然 叫好 七嘴八舌 众人 异口同声,哄堂大笑 哗然 异口同声 七嘴八舌 众人 叫好
66,7,0.48292318557245717,0.15679942197631933,0.14285714285714285,千 万 百 数 亿 余 千万,余 千万 数 亿 万 百 千,千 亿 万 余 百 数 千万,千 万 百 数 亿 余 千万
67,2,0.4497759634498848,0.1729544717714882,0.0,万万 万分,万万 万分,万万 万分,万万 万分
68,3,0.42088173388633093,0.08426611026621685,0.0,万古长青 鹏程万里 天长地久,天长地久 万古长青 鹏程万里,天长地久 鹏程万里 万古长青,万古长青 鹏程万里 天长地久
69,7,0.42757922878178417,0.07008286966165346,0.5714285714285714,确保 保证 保障 维护 保 万无一失 实现,维护 保 实现 万无一失 保障 确保 保证,保障 保证 保 实现 确保 维护 万无一失,确保 保证 保障 维护 保 万无一失 实现
70,2,0.5551343701508054,0.33345432478372994,0.0,万能 全能,全能 万能,全能 万能,万能 全能
71,161,0.42183226141187846,0.01143349256475636,0.39751552795031053,米饭 豆腐 豆浆 香肠 卤味 酸奶 薯条 饺子 薯片 果酱 饼 橙汁,味道 腥 啤酒 香味 碗 桂花 餐 开水,烧烤 汤圆 烤鸭 烤肉 勺 巧克力 淀粉 吃 喝 嚼 奶 饼干,米饭 豆腐 豆浆 香肠 卤味 酸奶 薯条 饺子 薯片 果酱 饼 橙汁 粥 酱 饼干 芝士 菜 水果 海鲜 红薯 果汁 馅儿 汁 牛奶 面条儿 南瓜 包子 肉 烤肉 辣椒 西红柿 佐料 汤圆 调料 茄子 好吃 馒头 面包 罐头 酥 蜂蜜 吃 点心 醋 烤 可口 黄瓜 煮 炖 香油 白菜 火锅 火腿 饭 酱油 巧克力 甜 美味 红茶 土豆 柿子 小吃 豆制品 寿司 口感 奶茶 香蕉 鲜美 碗 主食 烤鸭 蔬菜 番茄 咖啡 鸡蛋 麻辣 蒜 砂糖 红酒 涮 萝卜 食物 花生 零食 虾 月饼 葱 冰棍儿 蘸 拌 面粉 椰子 煎 烧烤 蘑菇 辣 汤 中餐 饮料 三明治 茶 西瓜 粽子 核桃 西餐 绿茶 风味 汽水 香味 桂花 早饭 糖 口味 嚼 香 香料 可乐 方便面 脆 糖果 蛋糕 味精 喝 烹调 莲子 食用 早餐 勺 盒饭 热腾腾 美食 奶 味道 开水 晚餐 茶叶 品尝 大米 快餐 豆子 鸡 蒸 啤酒 锅 电饭锅 素食 枣 煲 午餐 梨 食品 熟 蛋 瓜 嫩 腥 葡萄 淀粉 餐 料理 芝麻
72,2,0.574686204269822,0.3178869749612878,0.0,立体 三维,三维 立体,立体 三维,立体 三维
73,1,,0.0,0.0,三角,三角,三角,三角
74,1,,0.0,0.0,上,上,上,上
75,4,0.4059370395228765,0.011050199799838054,0.25,左右 徘徊 上下 出头,左右 出头 上下 徘徊,上下 出头 左右 徘徊,左右 徘徊 上下 出头
76,21,0.4513758857832214,0.0870846332308162,0.38095238095238093,月初 月底 月份 中旬 下旬 年初 上旬 年底 上个月 去年 前年 月,上周 季度 下个月 初 年底 底 前夕 年前,初 底 以来 年底 年初 年前 上周 末 月 月底 月初 月份,月初 月底 月份 中旬 下旬 年初 上旬 年底 上个月 去年 前年 月 年前 上周 下个月 前夕 季度 以来 初 底 末
77,37,0.4348234764160436,-0.010522306959043942,0.3783783783783784,任命 职务 出任 聘任 就任 辞职 辞去 任职 担任 罢免 免职 兼任,下台 提拔 上任 人选 聘用 接替 职位 聘,撤换 下台 开除 任 任职 罢免 兼任 上任 当选 连任 应聘 现任,任命 职务 出任 聘任 就任 辞职 辞去 任职 担任 罢免 免职 兼任 任 辞退 任期 撤换 离职 连任 就职 公职 现任 上任 提名 辞呈 接替 当选 提拔 聘 聘用 职位 解雇 人选 推选 前任 应聘 开除 下台
78,26,0.44005017546314024,0.03897630844822802,0.46153846153846156,回升 上涨 攀升 上升 下跌 回落 下降 飙升 涨 反弹 跌 萎缩,水涨船高 恶化 低迷 上调 跌 分化 缩水 升,升 水涨船高 复苏 上升 涨 升温 上涨 上调 升高 反弹 回落 跌,回升 上涨 攀升 上升 下跌 回落 下降 飙升 涨 反弹 跌 萎缩 高涨 升高 增长 升温 下调 好转 上调 低迷 复苏 恶化 缩水 升 分化 水涨船高
79,15,0.46650685592129815,0.06331347494097452,0.26666666666666666,过来 出来 下来 回来 进去 进来 上去 上来 下去 出去 起来 来,起来 掉 好久 上去 完 进去 出去 进来,下去 完 进去 上去 来 掉 进来 上来 好久 出去 回来 出来,过来 出来 下来 回来 进去 进来 上去 上来 下去 出去 起来 来 完 好久 掉
80,1,,0.0,0.0,上台,上台,上台,上台
81,6,0.45589779235324585,0.019167708021639075,0.5,上级 下级 上司 领导 下属 机关,领导 下属 机关 上司 上级 下级,机关 下属 上司 上级 领导 下级,上级 下级 上司 领导 下属 机关
82,8,0.43464489136895923,0.05675056266506654,0.25,出场 上场 开场 在场 全场 入场 下场 现场,入场 下场 上场 现场 开场 在场 全场 出场,下场 开场 入场 上场 现场 全场 出场 在场,出场 上场 开场 在场 全场 入场 下场 现场
83,65,0.41653604375525133,-0.02392189580597674,0.5846153846153846,高中 学校 大学 初中 入学 研究生 就读 补习 学期 课程 上课 小学,留学 幼儿园 师范 班级 硕士 课堂 学校 讲课,补习 研究生 学 选修 课本 班 课程 入学 开学 上学 幼儿园 年级,高中 学校 大学 初中 入学 研究生 就读 补习 学期 课程 上课 小学 学生 转学 选修 中学 年级 毕业 念书 本科 学业 上学 学费 学年 毕业生 进修 学时 升学 退学 报考 教师 开学 攻读 读书 自学 求学 教学 硕士 师范 学位 补课 学分 班级 招生 函授 课 奖学金 讲课 补考 课本 学习 文凭 夜校 读 录取 备课 学院 班 师资 中小学 留学 课堂 听讲 学 幼儿园
84,3,0.37856813225641606,0.0010769209491041873,0.3333333333333333,从业 从事 上岗,上岗 从事 从业,上岗 从事 从业,从业 从事 上岗
85,3,0.35298458874895866,-0.00822930155634194,0.6666666666666666,登陆 登 上市,登 上市 登陆,登 登陆 上市,登陆 登 上市
86,8,0.4210448954633859,0.024903912319975442,0.625,宇宙 地球 外星人 人类 物体 陨石 上帝 时空,人类 陨石 时空 物体 上帝 外星人 地球 宇宙,外星人 时空 物体 上帝 人类 宇宙 地球 陨石,宇宙 地球 外星人 人类 物体 陨石 上帝 时空
87,17,0.42023448575740247,0.05017403936297247,0.11764705882352941,骗人 骗 骗子 引诱 迷惑 受骗 圈套 忽悠 谎言 上当 误导 诱饵,收买 编造 诱饵 冒充 谎言 误导 骗子 假,引诱 假 上当 误导 圈套 收买 骗 迷惑 忽悠 谎言 骗子 受骗,骗人 骗 骗子 引诱 迷惑 受骗 圈套 忽悠 谎言 上当 误导 诱饵 冒充 假 陷阱 编造 收买
88,16,0.44948442457876087,0.056536692571549,0.25,审批 申请 审核 提交 审查 申报 办理 受理 批准 上报 登记 递交,登记 手续 审定 填写 上报 递交 公示 审查,办理 登记 审定 审查 审批 审核 上报 递交 提交 批准 受理 填写,审批 申请 审核 提交 审查 申报 办理 受理 批准 上报 登记 递交 手续 公示 填写 审定
89,5,0.4678311186599668,0.12642597494346094,0.0,阻力 上方 压力 支撑 整数,整数 压力 支撑 上方 阻力,上方 压力 支撑 阻力 整数,阻力 上方 压力 支撑 整数
