community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
39,8,0.4202632565595099,0.05585177792534268,0.375,很难说 定论 难说 不得而知 见仁见智 一概而论 未知数 因人而异,不得而知 因人而异 未知数 难说 一概而论 见仁见智 定论 很难说,不得而知 一概而论 很难说 因人而异 定论 未知数 见仁见智 难说,很难说 定论 难说 不得而知 见仁见智 一概而论 未知数 因人而异
40,1,,0.0,0.0,一次性,一次性,一次性,一次性
41,1,,0.0,0.0,一毛不拔,一毛不拔,一毛不拔,一毛不拔
42,22,0.4185816092156758,0.0029270208473374105,0.36363636363636365,雄厚 优异 优良 出色 出众 深厚 优越 良好 得天独厚 强大 过硬 独特,充足 独特 强劲 一流 卓越 强大 悠久 得天独厚,优越 优良 优秀 得天独厚 独特 优异 杰出 强劲 强大 良好 丰富 丰厚,雄厚 优异 优良 出色 出众 深厚 优越 良好 得天独厚 强大 过硬 独特 优秀 卓越 充沛 丰富 强劲 丰厚 杰出 充足 一流 悠久
43,71,0.41872056885540415,-0.02438905042494255,0.5352112676056338,哎 唉 啊 哎呀 嘛 呀 哈哈 吧 没事儿 挺好 没劲 哇,你们 凑合 够 回去 咱们 请坐 说 吧,没关系 拜托 没意思 不像话 不得了 厉害 不要紧 吧 呀 咱 哎 哇,哎 唉 啊 哎呀 嘛 呀 哈哈 吧 没事儿 挺好 没劲 哇 哼 嘿 不行 没意思 没说的 啦 没关系 再说 哦 没错 咱 闹着玩儿 不要紧 好玩儿 没辙 没用 好说 丢人 不像话 离谱儿 快点儿 不好意思 你们 干吗 人缘儿 实话 废话 活该 瞧 咱们 拜托 说 碍事 完了 玩意儿 不敢当 够呛 对不起 算了 不得了 好看 够 好听 难听 有两下子 没什么 厉害 请坐 回去 实话实说 好 一点儿 受不了 真 说老实话 不对 凑合 不怎么样 吓人
44,8,0.448705036334316,0.09520594420210543,0.125,一生 终生 晚年 生平 生前 生涯 早年 终身,生平 早年 终身 生前 晚年 生涯 终生 一生,晚年 生涯 生前 生平 终身 一生 早年 终生,一生 终生 晚年 生平 生前 生涯 早年 终身
45,2,0.552211614295748,0.3454644988517752,0.0,番 一番,一番 番,番 一番,番 一番
46,4,0.39626122694366145,0.04798122018426506,0.25,清楚 一目了然 分明 清,清 一目了然 分明 清楚,一目了然 清 清楚 分明,清楚 一目了然 分明 清
47,9,0.4788072111298081,0.09043129875507025,0.2222222222222222,各种 种种 一系列 诸多 各式各样 多种 诸如此类 一连串 之类,之类 各式各样 诸如此类 一系列 一连串 诸多 多种 各种,一连串 种种 诸如此类 多种 之类 诸多 各式各样 一系列 各种,各种 种种 一系列 诸多 各式各样 多种 诸如此类 一连串 之类
48,3,0.47980162288161504,0.1936796608031671,0.0,第一线 一线 基层,基层 第一线 一线,第一线 一线 基层,第一线 一线 基层
49,3,0.4372680082576183,0.11813882985596107,0.0,经 未经 一经,未经 一经 经,经 未经 一经,经 未经 一经
50,2,0.48138320855023276,0.18663651483166438,0.0,共识 一致,一致 共识,一致 共识,共识 一致
51,12,0.506427067523328,0.19726846538693057,0.0,基本上 大体上 大多 大体 大都 大致 大概 多半 一般 通常 差不多 基本,差不多 多半 通常 大都 一般 大多 基本 大概,通常 基本 一般 大体上 大多 大体 基本上 多半 大概 大都 大致 差不多,基本上 大体上 大多 大体 大都 大致 大概 多半 一般 通常 差不多 基本
52,32,0.45712162197412776,0.08654683580915136,0.21875,此外 换言之 除此之外 由此可见 总而言之 与此同时 由此看来 事实上 因此 总之 据悉 也就是说,这样一来 由此 可见 据此 另一方面 恰恰相反 纵观 众所周知,总之 据悉 据此 这就是说 纵观 相比之下 同时 总而言之 也就是说 综上所述 相反 另一方面,此外 换言之 除此之外 由此可见 总而言之 与此同时 由此看来 事实上 因此 总之 据悉 也就是说 另外 相比之下 其次 另一方面 综上所述 这就是说 这样一来 相对而言 至此 总的来说 相反 众所周知 一般来说 同时 可见 为此 恰恰相反 由此 纵观 据此
53,1,,0.0,0.0,一行,一行,一行,一行
54,6,0.3816456609516549,-0.008353145980228077,0.5,带路 问路 迷路 顺路 向导 一路,向导 顺路 问路 一路 迷路 带路,顺路 一路 迷路 向导 带路 问路,带路 问路 迷路 顺路 向导 一路
55,12,0.45779135672807225,0.10309143927173048,0.25,路途 途中 路上 旅途 路程 旅程 中途 一路上 行程 沿途 过程 半路,过程 半路 路程 一路上 行程 沿途 中途 路上,旅途 沿途 旅程 一路上 半路 行程 路途 中途 路上 路程 途中 过程,路途 途中 路上 旅途 路程 旅程 中途 一路上 行程 沿途 过程 半路
56,20,0.44243656805033954,0.05276860835325988,0.25,祝 祝福 谢谢 祝愿 一路平安 感谢 恭喜 保佑 保重 各位 朋友们 晚安,一路顺风 朋友们 各位 亲爱 诸位 感谢 谢谢 祈祷,保重 朋友们 祝愿 祝福 再见 祝 祈祷 晚安 加油 一路平安 恭喜 保佑,祝 祝福 谢谢 祝愿 一路平安 感谢 恭喜 保佑 保重 各位 朋友们 晚安 心想事成 亲爱 诸位 一路顺风 好运 祈祷 加油 再见
57,60,0.4359526623456211,0.0034242750399982994,0.5,旁边 后边 前边 外边 那边 那儿 里边 前面 上边 后面 下边 底下,台上 手里 上面 右边 左边 地上 这里 里,门口 旁边 周围 一边 城里 上头 跟前 旁 左边 北边 面前 那儿,旁边 后边 前边 外边 那边 那儿 里边 前面 上边 后面 下边 底下 左边 上面 外头 外面 旁 那里 这边 右边 对面 远处 门口 这儿 楼下 里面 里头 东边 西边 南边 跟前 楼上 北边 两边 下面 里 后头 路边 岸上 身边 中间 前头 隔壁 边 周围 台上 车上 老远 一边 上头 这里 挨着 地上 前方 两侧 城里 刚才 手里 面前 身上
58,3,0.5263196538094815,0.26892730987249025,0.0,一连 连续 连,连续 连 一连,一连 连续 连,一连 连续 连
59,5,0.4754926482690248,0.16613721134977347,0.0,长短 短 一长一短 长 间隔,间隔 长 一长一短 短 长短,长短 间隔 短 一长一短 长,长短 短 一长一短 长 间隔
60,20,0.4420803443752126,0.07731073290416125,0.3,响起 响声 声音 声 清脆 刺耳 响 笑声 传来 响亮 洪亮 铃声,听 此起彼伏 隐约 笑声 吼 一阵 喇叭 发出,响亮 响声 一阵 吼 听 响 喊 声 喇叭 洪亮 发出 声音,响起 响声 声音 声 清脆 刺耳 响 笑声 传来 响亮 洪亮 铃声 一阵 听 喇叭 此起彼伏 吼 发出 喊 隐约
61,6,0.4440118416807801,0.14063736442845548,0.0,正面 反面 背面 侧面 一面 负面,负面 一面 侧面 背面 反面 正面,一面 背面 侧面 反面 正面 负面,正面 反面 背面 侧面 一面 负面
62,4,0.4372455237541118,0.05810363466641559,0.0,振作 一鼓作气 发愤图强 下决心,发愤图强 下决心 振作 一鼓作气,一鼓作气 振作 发愤图强 下决心,振作 一鼓作气 发愤图强 下决心
63,4,0.4921656129724097,0.16788430085060185,0.0,争先恐后 竞相 不约而同 一齐,一齐 不约而同 争先恐后 竞相,一齐 争先恐后 竞相 不约而同,争先恐后 竞相 不约而同 一齐
64,7,0.422698246882703,0.015386115270842202,0.2857142857142857,马 王 丁 熊 姜 牛 罗,王 丁 罗 姜 熊 马 牛,姜 丁 罗 熊 王 牛 马,马 王 丁 熊 姜 牛 罗
65,7,0.45557505807837423,0.1087156260779643,0.2857142857142857,千 百 余 数 万 多 近,近 多 万 数 余 百 千,千 多 万 余 百 数 近,千 百 余 数 万 多 近
66,4,0.3943573811797782,0.0715731344807082,0.25,万万 千万 万一 万分,万分 万一 千万 万万,万万 万一 千万 万分,万万 千万 万一 万分
67,7,0.43088230768632635,0.08648034233911596,0.14285714285714285,确保 保证 保障 做到 万无一失 实现 保,保 实现 万无一失 做到 保障 保证 确保,保障 保证 保 实现 确保 做到 万无一失,确保 保证 保障 做到 万无一失 实现 保
68,2,0.5551343701508054,0.3124980344242694,0.0,万能 全能,万能 全能,全能 万能,万能 全能
69,161,0.42179197004353436,0.009898513320863094,0.40372670807453415,米饭 豆腐 香肠 豆浆 卤味 薯条 饺子 酸奶 果酱 薯片 饼 橙汁,啤酒 晚餐 电饭锅 桂花 碗 馋 开水 梨,烧烤 汤圆 烤鸭 烤肉 勺 巧克力 淀粉 吃 咸 喝 嚼 奶,米饭 豆腐 香肠 豆浆 卤味 薯条 饺子 酸奶 果酱 薯片 饼 橙汁 粥 酱 芝士 饼干 菜 馅儿 汁 红薯 水果 面条儿 果汁 南瓜 海鲜 肉 牛奶 辣椒 包子 烤肉 西红柿 佐料 汤圆 茄子 调料 酥 好吃 馒头 罐头 面包 蜂蜜 醋 烤 吃 香油 可口 黄瓜 煮 炖 点心 白菜 火腿 甜 火锅 酱油 巧克力 饭 柿子 土豆 美味 红茶 小吃 豆制品 口感 鲜美 寿司 香蕉 奶茶 碗 烤鸭 蒜 鸡蛋 麻辣 蔬菜 主食 番茄 砂糖 萝卜 涮 咖啡 红酒 虾 花生 食物 葱 蘸 拌 零食 月饼 冰棍儿 辣 椰子 面粉 煎 蘑菇 汤 烧烤 西瓜 核桃 粽子 饮料 茶 三明治 香味 绿茶 桂花 汽水 风味 中餐 糖 嚼 口味 香 西餐 脆 香料 可乐 味精 方便面 莲子 糖果 喝 蛋糕 食用 烹调 勺 热腾腾 味道 盒饭 开水 奶 美食 早餐 茶叶 蒸 鸡 枣 豆子 大米 品尝 晚餐 锅 啤酒 电饭锅 快餐 素食 煲 梨 糊 馋 熟 嫩 午餐 食品 瓜 蛋 腥 咸 葡萄 淀粉 芝麻
70,2,0.574686204269822,0.3178869749612878,0.0,立体 三维,三维 立体,立体 三维,立体 三维
71,1,,0.0,0.0,三角,三角,三角,三角
72,1,,0.0,0.0,上,上,上,上
73,5,0.4773955321782074,0.15528452062501147,0.0,以上 左右 以内 以下 上下,左右 上下 以下 以内 以上,以内 以下 以上 上下 左右,以上 左右 以内 以下 上下
74,24,0.44930056798560064,0.06315094673118175,0.2916666666666667,月初 月底 月份 年初 下旬 上旬 上个月 中旬 年底 去年 前年 今年,前夕 年前 年 季度 年底 下个月 日前 今年,年 年底 年初 年前 上周 月 月底 月初 月份 上旬 中旬 季度,月初 月底 月份 年初 下旬 上旬 上个月 中旬 年底 去年 前年 今年 前不久 上周 近期 月 日前 年前 近日 下个月 前夕 季度 最近 年
75,34,0.4425215339175509,-0.0022673149613071735,0.38235294117647056,任命 职务 出任 就任 辞职 辞去 聘任 任职 担任 罢免 免职 兼任,下台 提拔 上任 人选 推选 接替 职位 离职,撤换 下台 开除 任 任职 罢免 兼任 上任 当选 连任 现任 辞退,任命 职务 出任 就任 辞职 辞去 聘任 任职 担任 罢免 免职 兼任 任 任期 连任 撤换 现任 离职 辞退 上任 公职 辞呈 提名 接替 就职 当选 提拔 职位 前任 人选 解雇 推选 开除 下台
76,32,0.4161844171000844,0.012294945015210043,0.5625,回升 上涨 攀升 下跌 上升 下降 飙升 回落 涨 反弹 萎缩 跌,下调 上调 萧条 贬值 涨 高涨 跌 升值,升 水涨船高 复苏 上升 涨 升值 升温 上涨 上调 升高 反弹 回落,回升 上涨 攀升 下跌 上升 下降 飙升 回落 涨 反弹 萎缩 跌 增长 高涨 升高 贬值 衰退 升值 升温 好转 低迷 复苏 下调 恶化 缩水 不景气 上调 升 翻番 分化 水涨船高 萧条
77,15,0.46650685592129815,0.08769610048176062,0.26666666666666666,过来 出来 下来 回来 进去 进来 上去 上来 下去 出去 起来 来,完 掉 上去 好久 回来 出去 上来 来,下去 完 进去 上去 来 掉 进来 上来 好久 出去 回来 出来,过来 出来 下来 回来 进去 进来 上去 上来 下去 出去 起来 来 完 好久 掉
78,1,,0.0,0.0,上台,上台,上台,上台
79,8,0.4040285434145839,0.012304657655303232,0.5,上级 下级 机关 领导 政府 上司 行政 中央,领导 中央 政府 上司 行政 机关 下级 上级,机关 上司 上级 行政 中央 领导 政府 下级,上级 下级 机关 领导 政府 上司 行政 中央
80,11,0.46436778910707976,0.06829808599798427,0.18181818181818182,球员 队员 球队 队 队长 球星 外援 领队 上场 阵容 啦啦队,上场 阵容 球队 啦啦队 队 领队 球星 队长,球星 球员 上场 球队 啦啦队 队 领队 外援 队员 队长 阵容,球员 队员 球队 队 队长 球星 外援 领队 上场 阵容 啦啦队
81,62,0.42089295083131106,-0.005528726874103793,0.532258064516129,高中 学校 大学 初中 入学 就读 研究生 中学 转学 本科 小学 毕业,幼儿园 班级 学历 读书 录取 报考 学校 上课,工科 补习 研究生 办学 选修 班 课程 入学 开学 上学 幼儿园 年级,高中 学校 大学 初中 入学 就读 研究生 中学 转学 本科 小学 毕业 补习 学生 学期 学费 年级 毕业生 学业 念书 升学 学年 选修 课程 上学 报考 退学 学位 招生 上课 师范 硕士 进修 开学 教师 求学 奖学金 录取 文凭 攻读 学时 学分 班级 函授 读书 学院 师资 教学 补考 自学 补课 校长 私立 中小学 读 留学 工科 学历 班 办学 民办 幼儿园
82,5,0.39053291808634455,0.025607400766245035,0.4,理发 清洁工 家政 木匠 上岗,上岗 木匠 理发 家政 清洁工,上岗 清洁工 理发 木匠 家政,理发 清洁工 家政 木匠 上岗
83,3,0.37628862678699715,0.013321121010530124,0.6666666666666666,流通 批发 上市,上市 批发 流通,流通 上市 批发,流通 批发 上市
84,7,0.45121644727186105,0.10880706140849941,0.0,神仙 仙女 巫婆 神 阎王 魔鬼 上帝,神 魔鬼 上帝 阎王 巫婆 神仙 仙女,神 上帝 阎王 魔鬼 巫婆 神仙 仙女,神仙 仙女 巫婆 神 阎王 魔鬼 上帝
85,20,0.4356386527138523,0.07628576771797248,0.2,欺骗 骗人 骗 骗子 谎言 谎话 迷惑 圈套 引诱 受骗 忽悠 上当,编造 讹诈 陷阱 伪装 冒充 上当 误导 引诱,引诱 假 上当 误导 圈套 欺骗 骗 迷惑 讹诈 忽悠 谎言 谎话,欺骗 骗人 骗 骗子 谎言 谎话 迷惑 圈套 引诱 受骗 忽悠 上当 讹诈 误导 诱饵 伪装 假 编造 冒充 陷阱
86,8,0.4234831266811506,0.04386491902652821,0.125,核对 核实 查询 填写 复查 查 查看 上报,查 上报 复查 填写 查看 查询 核实 核对,查询 查 上报 核实 核对 查看 填写 复查,核对 核实 查询 填写 复查 查 查看 上报
87,4,0.4362060899926501,0.09406748746515535,0.0,上方 阻力 向上 整数,向上 整数 阻力 上方,上方 向上 阻力 整数,上方 阻力 向上 整数
