community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
12,15,0.47129702037790594,0.12832097943183485,0.2,共计 总共 总计 一共 共 合计 约 共有 大约 累计 仅 折合,平均 只有 折合 分别 大约 累计 仅 总计,共有 共 仅 约 总共 只有 总计 合计 大约 折合 共计 分别,共计 总共 总计 一共 共 合计 约 共有 大约 累计 仅 折合 平均 分别 只有
13,15,0.4661282324875916,0.1330661466500161,0.06666666666666667,屡次 多次 接连 频频 一再 再度 再次 屡 相继 先后 接二连三 三番五次,频繁 一度 接连 相继 接二连三 三番五次 先后 再次,屡 频繁 三番五次 曾 再度 再次 多次 接二连三 相继 频频 先后 屡次,屡次 多次 接连 频频 一再 再度 再次 屡 相继 先后 接二连三 三番五次 曾 频繁 一度
14,18,0.4261562818971567,0.04478226281362535,0.3333333333333333,这时候 这时 此时 那时 此刻 一瞬间 时候 一刹那 当时 那会儿 时刻 时,从此 现在 当时 千钧一发 时刻 一时 瞬间 那会儿,一瞬间 时候 时刻 那会儿 关头 瞬间 时 那时 现在 从此 这时 当时,这时候 这时 此时 那时 此刻 一瞬间 时候 一刹那 当时 那会儿 时刻 时 瞬间 关头 一时 千钧一发 现在 从此
15,4,0.4469009100492593,0.12749516327908897,0.0,一半 半 过半 将近,将近 过半 半 一半,半 将近 过半 一半,一半 半 过半 将近
16,19,0.4317665012026289,0.044244639059464116,0.15789473684210525,银行卡 存折 取款 信用卡 存款 汇款 挂失 活期 取款机 账户 外币 银行,卡 外币 存折 银行 余额 存款 账户 储蓄,取款 银行 卡 钱包 挂失 储蓄 一卡通 取款机 信用卡 汇款 零钱 活期,银行卡 存折 取款 信用卡 存款 汇款 挂失 活期 取款机 账户 外币 银行 储蓄 钱包 零钱 余额 理财 一卡通 卡
17,11,0.4379749218430778,0.08761767417297958,0.18181818181818182,俗语 俗话 名言 一句话 成语 句 俗话说 古人 比喻 对联 所谓,所谓 成语 对联 古人 句 比喻 一句话 俗话说,俗话说 成语 句 古人 名言 俗话 俗语 一句话 所谓 比喻 对联,俗语 俗话 名言 一句话 成语 句 俗话说 古人 比喻 对联 所谓
18,5,0.476625828971957,0.13805649730241357,0.4,一起 一同 一块儿 一道 相约,一道 相约 一块儿 一同 一起,一道 一起 一块儿 相约 一同,一起 一同 一块儿 一道 相约
19,12,0.4750705640926124,0.1371592173766097,0.08333333333333333,一向 始终 一贯 向来 一直 历来 从来 长期以来 多年来 自始至终 一如既往 坚持,坚持 自始至终 长期以来 一如既往 从来 多年来 一直 历来,始终 历来 一贯 从来 多年来 一如既往 长期以来 向来 自始至终 一直 一向 坚持,一向 始终 一贯 向来 一直 历来 从来 长期以来 多年来 自始至终 一如既往 坚持
20,2,0.4031116462763996,0.025801688790250295,0.5,绝 一味,一味 绝,绝 一味,绝 一味
21,4,0.4486647939126443,0.08473464149497259,0.0,一塌糊涂 一干二净 一锅粥 面目全非,一塌糊涂 一锅粥 面目全非 一干二净,一锅粥 面目全非 一塌糊涂 一干二净,一塌糊涂 一干二净 一锅粥 面目全非
22,43,0.45320565905013205,0.10299056621230819,0.27906976744186046,晚上 早晨 傍晚 早上 夜里 中午 下午 清晨 上午 凌晨 深夜 一早,准时 天 黑夜 今日 昼夜 从早到晚 夜班 彻夜,昨天 早晨 彻夜 下午 通宵 凌晨 天 夜 一大早 晚间 上午 晚,晚上 早晨 傍晚 早上 夜里 中午 下午 清晨 上午 凌晨 深夜 一早 半夜 白天 夜晚 一大早 当晚 夜间 昨天 星期天 前天 次日 晚 明天 当天 晚间 黄昏 今天 日夜 星期日 夜 通宵 当日 从早到晚 日 明日 黑夜 天 彻夜 夜班 今日 准时 昼夜
23,25,0.44791794733660045,0.07794765823053731,0.2,常常 时常 经常 时不时 有时 偶尔 总是 有时候 不时 老是 成天 整天,每当 免不了 通常 总是 常年 都会 平时 不免,时常 时时 通常 常 动不动 不免 不时 一天到晚 总是 有时候 偶尔 每当,常常 时常 经常 时不时 有时 偶尔 总是 有时候 不时 老是 成天 整天 常 时时 一天到晚 难免 免不了 平时 不免 时而 动不动 都会 通常 每当 常年
24,3,0.47974769252638216,0.17087272530868794,0.0,匹 骏马 一头,一头 骏马 匹,匹 骏马 一头,匹 骏马 一头
25,4,0.3783727612288552,-0.0045965523254176115,0.75,足够 必要 一定 多余,一定 多余 足够 必要,必要 多余 足够 一定,足够 必要 一定 多余
26,139,0.4381375504355924,0.0006446973972777829,0.48201438848920863,姑姑 舅舅 姐姐 妹妹 爸爸 嫂子 哥哥 奶奶 妈妈 爸 闺女 母亲,亲属 老王 仇人 子女 宝宝 朋友 别人 家伙,爱人 太太 胖子 子女 哥哥 老太太 哥 她 妈 妹 姐 姨,姑姑 舅舅 姐姐 妹妹 爸爸 嫂子 哥哥 奶奶 妈妈 爸 闺女 母亲 姥姥 爷爷 弟弟 父亲 媳妇 女儿 儿子 老婆 妈 爹 姥爷 伯母 叔叔 外婆 大姐 孙女 伯父 父母 老公 丈夫 外公 阿姨 大哥 岳母 祖母 妻子 孩子 岳父 亲戚 老太太 长辈 大爷 姐 家人 她 太太 伯伯 男朋友 继父 女朋友 娘 孙子 老伴儿 女婿 姑娘 继母 小孩儿 爱人 姨 老头儿 妹 丫头 老乡 邻居 师父 老人家 朋友 弟 亲人 同学 女孩儿 大人 大妈 老汉 他 儿女 两口子 我 小伙子 老人 老师 亲生 你 男人 祖父 女人 师傅 家里 同事 母女 寡妇 贪玩儿 姐妹 男孩儿 一家人 小偷儿 老家 人家 徒弟 俩 同伴 她们 家伙 老王 保姆 恩人 胖子 女生 小朋友 别人 男生 宝宝 战友 老大 亲友 新娘 老板 小时候 父女 小姐 乡亲 娶 亲朋好友 仇人 全家 哥 乡下 主人 家长 新郎 子女 乖 帅哥 夫人 班长 亲属 父子
27,3,0.3553891390383017,-0.008366301341906473,0.6666666666666666,一帆风顺 鹏程万里 一路,鹏程万里 一路 一帆风顺,一帆风顺 一路 鹏程万里,一帆风顺 鹏程万里 一路
28,8,0.446467784316351,0.10120551220436186,0.125,区域 地区 沿线 地段 一带 周边 地带 附近,周边 附近 地带 地区 一带 区域 地段 沿线,区域 周边 地区 地带 地段 沿线 一带 附近,区域 地区 沿线 地段 一带 周边 地带 附近
29,17,0.43299686386204855,0.04971571629425324,0.35294117647058826,忙碌 操劳 奔波 劳累 辛苦 忙 忙活 操心 风餐露宿 忍饥挨饿 东奔西走 忙乱,苦 日复一日 操心 忍饥挨饿 吃苦 忙活 忙乱 一年到头,忍饥挨饿 忙 操心 操劳 劳累 繁忙 一年到头 东奔西走 日复一日 辛苦 风餐露宿 忙乱,忙碌 操劳 奔波 劳累 辛苦 忙 忙活 操心 风餐露宿 忍饥挨饿 东奔西走 忙乱 繁忙 一年到头 苦 日复一日 吃苦
30,6,0.4949614262370678,0.18564292024135706,0.0,齐全 一应俱全 完备 设施 应有尽有 配套,完备 应有尽有 配套 设施 一应俱全 齐全,齐全 完备 配套 一应俱全 应有尽有 设施,齐全 一应俱全 完备 设施 应有尽有 配套
31,13,0.44436418234847935,0.07158322483019364,0.23076923076923078,一心一意 全心全意 诚心诚意 死心塌地 真心 用心 一心 专心 甘心 苦心 痴心 热心,甘心 痴心 苦心 热心 默默 用心 死心塌地 真心,专心 真心 热心 死心塌地 用心 痴心 默默 苦心 诚心诚意 一心一意 全心全意 一心,一心一意 全心全意 诚心诚意 死心塌地 真心 用心 一心 专心 甘心 苦心 痴心 热心 默默
32,16,0.4339990386055401,0.024077134472188066,0.375,单调 枯燥 粗糙 陈旧 生硬 简单 沉闷 单薄 简陋 笨重 冗长 僵化,杂乱无章 简单 单纯 一成不变 笨重 冗长 生硬 简陋,粗糙 简单 笨重 陈旧 冗长 僵化 单薄 单调 生硬 枯燥 简陋 一成不变,单调 枯燥 粗糙 陈旧 生硬 简单 沉闷 单薄 简陋 笨重 冗长 僵化 单一 单纯 一成不变 杂乱无章
33,3,0.413620478463554,0.05122646476291099,0.3333333333333333,二手 二手车 一手,一手 二手车 二手,二手 二手车 一手,二手 二手车 一手
34,28,0.42170694818151283,-0.005967945928803539,0.4642857142857143,天赋 功底 天分 素养 才华 功力 修养 品德 口才 素质 人品 基本功,功夫 绝技 技巧 素质 天赋 手艺 能力 智商,技艺 技能 演技 绝技 功力 功夫 功底 品德 本事 才华 人品 一技之长,天赋 功底 天分 素养 才华 功力 修养 品德 口才 素质 人品 基本功 本领 技巧 技能 手艺 技艺 演技 本事 学问 阅历 教养 能力 一技之长 智商 品行 绝技 功夫
35,1,,0.0,0.0,一把手,一把手,一把手,一把手
36,1,,0.0,0.0,一揽子,一揽子,一揽子,一揽子
37,5,0.5144514081816711,0.212910698964584,0.0,方面 多方面 方方面面 层面 一方面,层面 一方面 方方面面 方面 多方面,多方面 方面 一方面 层面 方方面面,方面 多方面 方方面面 层面 一方面
38,59,0.4401813306301058,-0.005535022964220016,0.4915254237288136,旁边 后边 前边 外边 那边 那儿 前面 里边 后面 上边 下边 底下,周围 台上 上面 右边 左边 地上 两侧 城里,门口 旁边 周围 一边 城里 上头 跟前 旁 左边 北边 面前 那儿,旁边 后边 前边 外边 那边 那儿 前面 里边 后面 上边 下边 底下 左边 旁 外头 外面 上面 右边 对面 这边 远处 那里 门口 这儿 楼下 东边 里面 西边 里头 南边 跟前 北边 楼上 一旁 两边 下面 里 后头 路边 岸上 隔壁 中间 边 身边 前头 周围 台上 老远 一边 挨着 上头 这里 地上 两侧 前方 城里 刚才 面前 身上
39,4,0.47203414786818154,0.16609364290877296,0.0,一旦 若 当 万一,万一 当 若 一旦,当 若 万一 一旦,一旦 若 当 万一
40,4,0.48617972755251987,0.2092148256893479,0.0,转眼 一晃 眼看 回首,回首 眼看 一晃 转眼,回首 眼看 转眼 一晃,转眼 一晃 眼看 回首
41,20,0.4305796497178964,0.04998053690938612,0.45,相似 相同 截然不同 一模一样 有所不同 大同小异 不同 不相上下 息息相关 一样 雷同 格格不入,相辅相成 相连 类似 雷同 吻合 一样 息息相关 与众不同,不同 息息相关 一模一样 无关 大同小异 雷同 相连 有所不同 相同 类似 相辅相成 相似,相似 相同 截然不同 一模一样 有所不同 大同小异 不同 不相上下 息息相关 一样 雷同 格格不入 吻合 密不可分 类似 无关 相提并论 相辅相成 相连 与众不同
42,8,0.4233778558858087,0.051189754092134214,0.125,很难说 难说 不得而知 定论 见仁见智 未知数 有待 一概而论,有待 一概而论 未知数 定论 不得而知 见仁见智 难说 很难说,不得而知 一概而论 很难说 有待 定论 未知数 见仁见智 难说,很难说 难说 不得而知 定论 见仁见智 未知数 有待 一概而论
43,1,,0.0,0.0,一次性,一次性,一次性,一次性
44,1,,0.0,0.0,一毛不拔,一毛不拔,一毛不拔,一毛不拔
45,12,0.47275366184873996,0.10024952026420286,0.25,出色 优异 出众 卓越 杰出 优秀 优良 高超 过硬 非凡 一流 完美,一流 完美 优良 非凡 卓越 过硬 杰出 高超,优良 优秀 完美 优异 杰出 出色 出众 高超 卓越 一流 非凡 过硬,出色 优异 出众 卓越 杰出 优秀 优良 高超 过硬 非凡 一流 完美
46,76,0.41487313340237225,-0.04083732297496851,0.5921052631578947,哎 唉 哎呀 啊 嘛 呀 哈哈 没事儿 没劲 吧 挺好 哼,你们 回去 完蛋 够 咱们 说 说不上 不得了,没关系 拜托 没意思 不像话 不得了 厉害 不要紧 傻 吧 呀 咱 哎,哎 唉 哎呀 啊 嘛 呀 哈哈 没事儿 没劲 吧 挺好 哼 不行 哇 没说的 没意思 嘿 再说 没关系 闹着玩儿 没错 咱 啦 没辙 不要紧 没用 好玩儿 哦 好说 不像话 丢人 离谱儿 不好意思 你们 活该 快点儿 干吗 废话 没 实话 人缘儿 瞧 完了 够呛 说 咱们 没法儿 拜托 玩意儿 对不起 不敢当 碍事 算了 没什么 傻 够 有两下子 不得了 难听 受不了 好看 好听 实话实说 真 回去 无话可说 说不上 厉害 瞎 一点儿 说老实话 不对 完蛋 请坐 凑合 不怎么样
47,8,0.4777421810016808,0.1454490964263708,0.0,一生 终生 一辈子 生涯 人生 晚年 终身 生平,生平 晚年 人生 生涯 终身 一辈子 终生 一生,一辈子 人生 晚年 生涯 生平 终身 一生 终生,一生 终生 一辈子 生涯 人生 晚年 终身 生平
48,2,0.552211614295748,0.3283993524714026,0.0,番 一番,一番 番,番 一番,番 一番
49,2,0.4017269784914621,0.07993152346414496,0.0,分明 一目了然,一目了然 分明,一目了然 分明,分明 一目了然
50,14,0.4189434207329347,0.04816184891671514,0.07142857142857142,精疲力竭 疲惫不堪 力不从心 一筹莫展 无能为力 无精打采 吃力 无力 走投无路 心急如焚 提心吊胆 措手不及,伤脑筋 无能为力 身不由己 措手不及 走投无路 心急如焚 提心吊胆 一筹莫展,力不从心 无力 精疲力竭 无能为力 一筹莫展 身不由己 走投无路 提心吊胆 疲惫不堪 无精打采 心急如焚 吃力,精疲力竭 疲惫不堪 力不从心 一筹莫展 无能为力 无精打采 吃力 无力 走投无路 心急如焚 提心吊胆 措手不及 伤脑筋 身不由己
51,11,0.4635960220619791,0.09659312624910393,0.09090909090909091,各种 种种 诸多 各式各样 一系列 形形色色 一连串 多种 无数 诸如此类 若干,诸如此类 一系列 形形色色 各式各样 若干 无数 多种 一连串,若干 无数 一连串 种种 形形色色 诸如此类 多种 诸多 各式各样 一系列 各种,各种 种种 诸多 各式各样 一系列 形形色色 一连串 多种 无数 诸如此类 若干
52,3,0.47980162288161504,0.19707799164030612,0.0,第一线 一线 基层,基层 第一线 一线,第一线 一线 基层,第一线 一线 基层
53,4,0.45539387695097217,0.1622854005839857,0.0,经 经过 未经 一经,一经 未经 经过 经,经 经过 未经 一经,经 经过 未经 一经
54,2,0.48138320855023276,0.20931309028474157,0.0,共识 一致,共识 一致,一致 共识,共识 一致
55,9,0.4767104854854496,0.16275134178475467,0.2222222222222222,大体 大体上 大致 基本上 基本 差不多 总体 一般 初步,总体 初步 一般 差不多 基本上 基本 大致 大体上,基本 一般 总体 大体上 大体 初步 基本上 大致 差不多,大体 大体上 大致 基本上 基本 差不多 总体 一般 初步
56,35,0.45109280022919035,0.08471089175840887,0.2,此外 换言之 除此之外 总而言之 由此可见 事实上 由此看来 与此同时 然而 因此 总之 据悉,这样一来 由此 看来 纵观 据此 可见 另一方面 而,看来 总之 据悉 据此 这就是说 纵观 相比之下 然而 同时 总而言之 也就是说 综上所述,此外 换言之 除此之外 总而言之 由此可见 事实上 由此看来 与此同时 然而 因此 总之 据悉 也就是说 相比之下 另外 其次 另一方面 这就是说 综上所述 相对而言 这样一来 总的来说 至此 相反 众所周知 一般来说 同时 可见 恰恰相反 而 为此 看来 由此 纵观 据此
57,1,,0.0,0.0,一行,一行,一行,一行
58,12,0.45779135672807225,0.10901412967060435,0.16666666666666666,路途 途中 路上 旅途 路程 旅程 中途 一路上 行程 沿途 过程 半路,过程 路程 半路 行程 沿途 中途 一路上 旅程,旅途 沿途 旅程 一路上 半路 行程 路途 中途 路上 路程 途中 过程,路途 途中 路上 旅途 路程 旅程 中途 一路上 行程 沿途 过程 半路
59,18,0.44975624310578144,0.05210219639950339,0.2222222222222222,祝 祝福 祝愿 谢谢 一路平安 感谢 保佑 恭喜 保重 晚安 心想事成 好运,一路顺风 各位 朋友们 好运 谢谢 祈祷 再见 加油,保重 朋友们 祝愿 祝福 再见 祝 祈祷 晚安 加油 一路平安 恭喜 保佑,祝 祝福 祝愿 谢谢 一路平安 感谢 保佑 恭喜 保重 晚安 心想事成 好运 一路顺风 朋友们 各位 祈祷 加油 再见
60,11,0.415437083178714,0.049315997783420135,0.36363636363636365,装扮 打扮 发型 化妆 服饰 时装 制服 扮 香水 乔装 一身,时装 一身 制服 乔装 香水 发型 扮 服饰,一身 扮 发型 时装 乔装 制服 化妆 香水 装扮 打扮 服饰,装扮 打扮 发型 化妆 服饰 时装 制服 扮 香水 乔装 一身
61,3,0.5263196538094815,0.24560289463378723,0.0,一连 连续 连,连续 连 一连,一连 连续 连,一连 连续 连
62,7,0.4056798958902001,0.04366390568957157,0.2857142857142857,长短 短 间隔 长 一长一短 时间 周期,时间 周期 一长一短 间隔 长 短 长短,长短 间隔 短 周期 时间 一长一短 长,长短 短 间隔 长 一长一短 时间 周期
63,23,0.4354021107801635,0.06533243897330394,0.21739130434782608,响起 笑声 响声 声 刺耳 声音 掌声 响 鸦雀无声 喧哗 传来 喧闹,惊醒 喧闹 发出 响亮 欢声笑语 寂静 哗然 一阵,响亮 响声 一阵 哄堂大笑 响 声 洪亮 欢声笑语 经久不息 哗然 发出 鸦雀无声,响起 笑声 响声 声 刺耳 声音 掌声 响 鸦雀无声 喧哗 传来 喧闹 寂静 一阵 响亮 欢声笑语 洪亮 哄堂大笑 此起彼伏 经久不息 惊醒 哗然 发出
64,5,0.49451022531952554,0.22056328027079145,0.0,反面 正面 背面 侧面 一面,一面 侧面 反面 背面 正面,一面 背面 侧面 反面 正面,反面 正面 背面 侧面 一面
65,6,0.43695849043543206,0.0701824857265654,0.3333333333333333,争先恐后 异口同声 七嘴八舌 一齐 竞相 众人,一齐 众人 七嘴八舌 争先恐后 异口同声 竞相,一齐 争先恐后 七嘴八舌 竞相 众人 异口同声,争先恐后 异口同声 七嘴八舌 一齐 竞相 众人
66,4,0.5787183882032237,0.3067871500371451,0.25,乙 丙 甲 丁,丁 丙 甲 乙,乙 丙 丁 甲,乙 丙 甲 丁
67,9,0.4181751712975714,0.04532281223369842,0.5555555555555556,千 百 数 万 余 成千上万 千万 多 近,近 多 成千上万 千万 余 万 数 百,千 多 万 余 百 数 近 千万 成千上万,千 百 数 万 余 成千上万 千万 多 近
68,2,0.4497759634498848,0.1883070395754965,0.0,万万 万分,万万 万分,万万 万分,万万 万分
69,9,0.42826845012010417,0.018548372935854276,0.3333333333333333,友谊 友好 互信 和平共处 和平 团结 万古长青 建交 双边,双边 建交 和平共处 互信 和平 万古长青 团结 友好,互信 和平共处 建交 团结 和平 双边 友好 万古长青 友谊,友谊 友好 互信 和平共处 和平 团结 万古长青 建交 双边
70,2,0.42692025070447825,0.09309884371112587,0.0,万无一失 面面俱到,面面俱到 万无一失,面面俱到 万无一失,万无一失 面面俱到
71,2,0.5551343701508054,0.33271906436119936,0.0,万能 全能,全能 万能,全能 万能,万能 全能
72,163,0.42051928908585556,-0.007832674877917048,0.5030674846625767,米饭 豆腐 豆浆 香肠 卤味 饺子 酸奶 薯条 饼 果酱 粥 薯片,啤酒 味精 电饭锅 桂花 开水 红酒 梨 烧烤,烧烤 汤圆 烤鸭 烤肉 勺 巧克力 淀粉 吃 咸 喝 嚼 奶,米饭 豆腐 豆浆 香肠 卤味 饺子 酸奶 薯条 饼 果酱 粥 薯片 橙汁 酱 芝士 饼干 菜 馅儿 水果 汁 海鲜 红薯 面条儿 果汁 南瓜 牛奶 包子 肉 烤肉 辣椒 佐料 西红柿 汤圆 调料 茄子 好吃 馒头 酥 面包 罐头 蜂蜜 吃 醋 烤 点心 煮 可口 炖 香油 黄瓜 白菜 火锅 火腿 饭 酱油 甜 巧克力 美味 土豆 柿子 红茶 小吃 豆制品 寿司 口感 鲜美 碗 奶茶 香蕉 主食 烤鸭 蔬菜 鸡蛋 蒜 麻辣 番茄 砂糖 咖啡 涮 萝卜 红酒 食物 虾 花生 零食 葱 蘸 拌 月饼 冰棍儿 面粉 煎 椰子 辣 汤 蘑菇 烧烤 中餐 饮料 三明治 粽子 西瓜 茶 核桃 西餐 风味 香味 汽水 绿茶 桂花 糖 早饭 口味 嚼 香 香料 脆 可乐 方便面 味精 蛋糕 喝 糖果 烹调 莲子 食用 勺 早餐 热腾腾 盒饭 味道 美食 开水 奶 晚餐 蒸 茶叶 品尝 鸡 锅 豆子 大米 快餐 枣 电饭锅 啤酒 素食 煲 午餐 梨 糊 食品 熟 蛋 瓜 嫩 腥 咸 葡萄 淀粉 餐 料理 芝麻
73,3,0.4469972552121228,0.12028379853262394,0.0,三维 立体 时空,时空 立体 三维,时空 立体 三维,三维 立体 时空
74,1,,0.0,0.0,三角,三角,三角,三角
75,1,,0.0,0.0,上,上,上,上
76,5,0.4773955321782074,0.12316729182684971,0.2,以上 左右 以内 以下 上下,以下 左右 上下 以内 以上,以内 以下 以上 上下 左右,以上 左右 以内 以下 上下
77,19,0.44560214418302135,0.1110388854302902,0.15789473684210525,近期 近来 近日 目前 前不久 当前 眼下 近年来 最近 今年 日前 此前,此次 上个月 当今 此前 今年 去年 上周 当下,上周 当下 当今 当前 上个月 前不久 去年 今年 目前 眼下 最近 此前,近期 近来 近日 目前 前不久 当前 眼下 近年来 最近 今年 日前 此前 如今 上个月 去年 上周 当下 此次 当今
78,36,0.4375489612478909,-0.005509159531444467,0.3611111111111111,任命 职务 出任 聘任 就任 辞职 辞去 任职 担任 罢免 兼任 免职,下台 提拔 上任 人选 聘用 聘 推选 接替,撤换 下台 开除 任 任职 罢免 兼任 上任 当选 连任 现任 辞退,任命 职务 出任 聘任 就任 辞职 辞去 任职 担任 罢免 兼任 免职 任 任期 辞退 撤换 离职 连任 现任 公职 上任 就职 提名 接替 辞呈 当选 提拔 职位 聘 聘用 解雇 人选 前任 推选 开除 下台
79,26,0.4289714577047707,0.029458152655683266,0.4230769230769231,上涨 下跌 回落 上升 回升 攀升 飙升 涨 反弹 下降 跌 升值,高涨 趋势 上调 弱势 向上 行情 升温 涨,升 上升 涨 波动 升值 升温 行情 趋势 上涨 上调 反弹 回落,上涨 下跌 回落 上升 回升 攀升 飙升 涨 反弹 下降 跌 升值 贬值 增长 下调 高涨 升 波动 上调 升温 跳水 缩水 弱势 趋势 向上 行情
80,15,0.46650685592129815,0.05497481697857013,0.3333333333333333,过来 出来 下来 回来 进去 进来 上去 上来 下去 出去 起来 来,完 起来 好久 上去 掉 进去 进来 出去,下去 完 进去 上去 来 掉 进来 上来 好久 出去 回来 出来,过来 出来 下来 回来 进去 进来 上去 上来 下去 出去 起来 来 完 好久 掉
81,1,,0.0,0.0,上台,上台,上台,上台
82,6,0.45589779235324585,0.037105125630831785,0.5,上级 下级 上司 领导 下属 机关,下属 领导 机关 上司 上级 下级,机关 下属 上司 上级 领导 下级,上级 下级 上司 领导 下属 机关
83,6,0.4516695551484651,0.07833647278995094,0.3333333333333333,出场 上场 在场 全场 入场 现场,入场 上场 现场 全场 在场 出场,入场 上场 现场 全场 出场 在场,出场 上场 在场 全场 入场 现场
84,59,0.42358505139425967,-0.006636154127319651,0.4745762711864407,高中 学校 大学 入学 初中 研究生 就读 本科 中学 转学 小学 毕业,录取 报考 求学 招收 幼儿园 招生 班级 办学,工科 补习 研究生 办学 选修 班 课程 入学 开学 上学 幼儿园 年级,高中 学校 大学 入学 初中 研究生 就读 本科 中学 转学 小学 毕业 毕业生 学费 学生 补习 学期 年级 学年 学业 升学 报考 招生 课程 选修 退学 学位 硕士 念书 师范 上学 录取 开学 进修 奖学金 教师 文凭 学分 求学 学时 班级 学院 师资 攻读 函授 招收 中小学 私立 教学 补考 校长 学历 补课 工科 留学 班 办学 民办 幼儿园
85,8,0.4307643412675653,0.04346206919836388,0.375,应聘 招聘 求职 岗位 上岗 跳槽 下岗 简历,跳槽 招聘 下岗 上岗 简历 岗位 求职 应聘,下岗 简历 岗位 上岗 招聘 应聘 求职 跳槽,应聘 招聘 求职 岗位 上岗 跳槽 下岗 简历
86,4,0.28723584703097677,-0.09301837033609336,1.0,流转 流通 承包 上市,上市 承包 流转 流通,流通 流转 上市 承包,流转 流通 承包 上市
87,9,0.4468562843995538,0.07583259976193739,0.1111111111111111,人类 宇宙 自然界 地球 大自然 生命 上帝 外星人 人间,生命 人间 外星人 地球 上帝 大自然 人类 宇宙,外星人 上帝 人类 人间 自然界 生命 宇宙 地球 大自然,人类 宇宙 自然界 地球 大自然 生命 上帝 外星人 人间
