community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
10,7,0.3672460243775531,0.07421966141404404,0.14285714285714285,一应俱全 齐全 应有尽有 一体 配套 一身 为主,为主 配套 一身 应有尽有 齐全 一体 一应俱全,一身 齐全 配套 为主 一应俱全 应有尽有 一体,一应俱全 齐全 应有尽有 一体 配套 一身 为主
11,22,0.39944634101218546,0.13472996816870741,0.13636363636363635,总共 共计 总计 一共 约 大约 共 合计 共有 累计 将近 仅,整整 近 计 平均 只有 总 将近 长达,共有 共 仅 约 总 总共 只有 总计 合计 长达 大约 近,总共 共计 总计 一共 约 大约 共 合计 共有 累计 将近 仅 平均 至少 折合 整整 近 长达 分别 只有 计 总
12,455,0.3340973579860748,-0.031467591318864646,0.6945054945054945,羞愧 诧异 心疼 沮丧 气愤 叹气 生气 惊讶 茫然 厌烦 伤心 难过,打搅 无聊 劳累 忙碌 说道 客气 发泄 反驳,哀求 取笑 惊慌失措 怜惜 佩服 插嘴 红扑扑 疲倦 追问 吃惊 半信半疑 起劲,羞愧 诧异 心疼 沮丧 气愤 叹气 生气 惊讶 茫然 厌烦 伤心 难过 吃惊 惊诧 惭愧 慌张 委屈 不耐烦 害臊 埋怨 惋惜 好笑 怜惜 苦笑 愁眉苦脸 责怪 伤感 难为情 责备 嫉妒 害怕 难受 胆怯 扫兴 为难 不服气 不屑 怨恨 冷笑 焦躁 难堪 发愣 焦急 烦躁 激动 轻蔑 妒忌 愤怒 苦恼 悔恨 摇头 嘲笑 哭 惊慌 不解 疑惑 感激 悲哀 心酸 慌乱 纳闷儿 哭笑不得 悲伤 羡慕 自责 高兴 垂头丧气 痛心 失望 心慌 哭泣 讥笑 打岔 小声 绝望 别扭 着急 骂 笑 自言自语 哆嗦 客气 疲倦 痛苦 咧嘴 不安 嫌弃 兴奋 欣慰 欣喜 畏惧 后悔 忧愁 惊奇 无可奈何 取笑 唠叨 狼狈 反感 漠然 发怒 得意 恼羞成怒 耻笑 慌 无奈 一声不吭 迟疑 恨 疲惫 嬉笑 感慨 过意不去 安慰 得意扬扬 发脾气 泄气 流泪 迷惑不解 害羞 呜咽 讨厌 目瞪口呆 敬佩 恐惧 哀求 大声 感动 神情 凄凉 惊慌失措 抱怨 奇怪 恍然大悟 不好意思 胡闹 眉开眼笑 絮叨 烦闷 犹豫 灰心 发抖 尴尬 自卑 插嘴 歉意 失落 一言不发 神气 挖苦 冤枉 走开 瞧不起 颤抖 无聊 亲热 无话可说 介意 哼 好奇 闹着玩儿 恋恋不舍 大惊小怪 疼 面红耳赤 丢脸 佩服 气馁 半信半疑 扭头 心里 悲痛 开心 可笑 点头 嚷 有口无心 困惑 脸色 挂念 不理 忍不住 嘲弄 鄙视 钦佩 说闲话 好意 畏缩 感叹 理睬 惊叹 焦虑 寂寞 爱理不理 抱歉 反问 不以为然 胡思乱想 赞叹 丢人 消沉 同情 痛快 看不起 自豪 骄傲 依依不舍 恶心 愣 夸奖 沉默 质问 无精打采 推辞 眼泪 忧郁 敬重 吵嘴 沉思 说话 恭维 可怜 留恋 吵架 受不了 没劲 哄堂大笑 担心 想念 撒谎 震惊 打盹儿 大吃一惊 感到 冷淡 告辞 孤单 讽刺 泪水 庆幸 怨气 口气 交头接耳 孤独 怨 开玩笑 讨好 情不自禁 目不转睛 怨言 惨白 眼红 通红 醒悟 厌倦 瞧 争吵 可悲 原谅 不已 疲惫不堪 瞪 听见 烦 情愿 眼神 表情 遗憾 前仰后合 禁不住 陶醉 舍不得 舒服 恳求 提心吊胆 心事 倒霉 微笑 吵 怀念 吓唬 睡着 笑容 惊醒 惦记 连忙 忙乱 没辙 误会 喜出望外 头疼 在意 假装 怀疑 同感 没意思 窘迫 左顾右盼 问 喜悦 发火 半真半假 忧虑 难看 耍赖 一动不动 出丑 怠慢 调侃 操心 慌忙 思索 招呼 麻木 欺负 红扑扑 由衷 碍事 辩解 眼色 诉说 牵挂 忙 犹豫不决 理会 诉苦 感触 迷惑 精疲力竭 语气 吃力 赞许 心急如焚 伤脑筋 发愁 在乎 压抑 打搅 不禁 无所事事 不由得 刁难 出洋相 挨打 受苦 说道 说谎 吩咐 皱 打量 东张西望 挣扎 死心 受惊 美滋滋 不满 满怀 倾诉 小心翼翼 下意识 着迷 怪 好感 耻辱 辛苦 仇恨 难听 兴高采烈 会意 睁 附和 夸耀 低头 理直气壮 七嘴八舌 坐下 内心 动弹 认错 偷看 听 心情 冒昧 鸦雀无声 惨 好玩儿 稀罕 一眼 烦恼 表白 思念 指责 赞美 追问 振奋 尊敬 起劲 反驳 笑话 打扰 恐慌 辛酸 当着 欢呼 脱口而出 炫耀 深情 眨眼 深思 折磨 道歉 泪 担忧 费劲 劳累 愁 议论 逗 大模大样 打招呼 滔滔不绝 犯愁 不平 匆忙 悲惨 发泄 胡说 卖弄 异口同声 颓废 忙碌 走投无路 冤 不值 满意 得罪 告状 麻烦 一筹莫展 空虚 吹牛 指着 失恋 吹捧 称赞 批评 赞叹不已 示意 夸 赞扬 紧张 赞赏 荣幸 抨击 赞不绝口
13,4,0.42035942981409385,0.15405754359590237,0.0,一半 半 过半 半边天,半边天 半 过半 一半,半 半边天 过半 一半,一半 半 过半 半边天
14,64,0.34273095532681674,0.003909826608766513,0.46875,支票 汇款 存折 银行卡 付款 账单 还款 信用卡 取款 支付 挂失 利息,领取 银行 付费 扣除 密码 偿还 账户 钱,取款 拖欠 密码 公积金 银行 卡 钱包 偿还 款项 付 挂失 缴费,支票 汇款 存折 银行卡 付款 账单 还款 信用卡 取款 支付 挂失 利息 手续费 收据 押金 发票 缴费 交费 账户 话费 贷款 款项 缴纳 外币 存款 定金 借条 现金 欠条 储蓄 凭证 交纳 活期 余额 零钱 取款机 一卡通 钱包 返还 钱 钞票 缴 付 公积金 兑换 银行 账 偿还 磁卡 收取 逾期 卡片 纳税 理财 私房钱 领取 密码 卡 拖欠 硬币 资金 扣除 印章 付费
15,9,0.284308102419827,-0.06938434791285321,0.8888888888888888,争 拼 争气 赌 斗 争光 一口气 押 竞相,竞相 押 一口气 斗 拼 争气 赌 争光,争 斗 拼 押 竞相 争气 一口气 争光 赌,争 拼 争气 赌 斗 争光 一口气 押 竞相
16,58,0.3693120467592108,0.044622504588663674,0.3103448275862069,汉语 词汇 句子 词语 汉字 语法 音节 文字 英文 读音 词 语言,交际 符号 大意 语音 文字 口号 句 段落,成语 读音 词汇 词典 句 字 句子 流利 语音 错别字 俄语 语言,汉语 词汇 句子 词语 汉字 语法 音节 文字 英文 读音 词 语言 日语 字母 俄语 法语 繁体字 普通话 方言 中文 成语 俗语 错别字 字幕 翻译 字典 简体字 地名 句 名字 字体 西班牙语 阿拉伯语 字 符号 话语 字眼 词典 口音 流利 言语 开场白 姓氏 语音 段落 名言 结尾 抑扬顿挫 字迹 开头 一句话 外文 译 话 俗话 大意 口号 交际
17,7,0.3516841451054975,0.05311201927701017,0.2857142857142857,一同 一起 独自 单独 相约 一道 独,一道 独 相约 单独 独自 一起 一同,一道 一起 独 独自 相约 单独 一同,一同 一起 独自 单独 相约 一道 独
18,40,0.3451027087404494,0.02046204593257134,0.475,时常 常常 经常 整天 成天 时不时 一天到晚 平时 偶尔 不时 时时 有时,日常 到处 断断续续 处处 多年来 平常 随时 长期以来,始终 时常 历来 时时 到处 断断续续 常 一贯 不停 不时 一天到晚 翻来覆去,时常 常常 经常 整天 成天 时不时 一天到晚 平时 偶尔 不时 时时 有时 一直 一年到头 常年 常 一向 日复一日 平常 始终 向来 到处 处处 时而 平日 不停 一贯 历来 随时随地 随时 免不了 翻来覆去 有人 没完没了 一如既往 日常 长期以来 断断续续 多年来 之所以
19,19,0.34201929617194515,0.009837295734971408,0.5789473684210527,片面 笼统 单纯 纯粹 简单 似是而非 抽象 模糊 一味 含糊 虚幻 盲目,纯 单一 颠倒 混淆 通俗 虚幻 只顾 盲目,通俗 自相矛盾 简单 纯粹 笼统 纯 虚幻 盲目 模糊 颠倒 片面 只顾,片面 笼统 单纯 纯粹 简单 似是而非 抽象 模糊 一味 含糊 虚幻 盲目 混淆 只顾 自相矛盾 单一 通俗 颠倒 纯
20,80,0.3851077582288507,0.038854193479305146,0.35,旁边 后边 前边 外边 那边 那儿 里边 前面 后面 上边 旁 远处,站住 右边 手里 左边 一块儿 上方 此处 中间,眼里 门口 孤零零 背后 旁边 周围 一边 上 角落 城里 背面 四周,旁边 后边 前边 外边 那边 那儿 里边 前面 后面 上边 旁 远处 下边 底下 外面 那里 外头 对面 左边 门口 东边 上面 这儿 右边 西边 这边 里面 南边 楼下 里头 北边 跟前 一旁 两边 楼上 下面 里 周围 路边 后头 岸上 身边 中间 隔壁 边 前头 老远 这里 一边 挨着 两侧 台上 前方 上头 城里 孤零零 眼前 面前 空荡荡 刚才 手里 附近 身上 深处 四周 一块儿 僻静 转悠 尽头 郊外 角落 眼里 此处 站住 上 背面 四面八方 上方 背后 周边
21,4,0.4486647939126443,0.1540419347275488,0.0,一塌糊涂 一干二净 一锅粥 面目全非,一锅粥 一塌糊涂 一干二净 面目全非,一锅粥 面目全非 一塌糊涂 一干二净,一塌糊涂 一干二净 一锅粥 面目全非
22,70,0.38076475322858855,0.056381126101967716,0.3142857142857143,晚上 早上 早晨 夜里 中午 傍晚 下午 清晨 半夜 深夜 上午 凌晨,钟头 陪 黎明 值班 酣睡 星期 近日 天,昨天 早晚 早晨 起床 彻夜 下午 通宵 凌晨 开夜车 天 夜 一大早,晚上 早上 早晨 夜里 中午 傍晚 下午 清晨 半夜 深夜 上午 凌晨 一早 白天 夜晚 起床 下班 一大早 星期天 当晚 夜间 睡觉 明天 晚 午睡 通宵 前天 星期日 昨天 黄昏 醒来 次日 放学 夜班 上班 从早到晚 日夜 晚间 当天 今天 加班 钟头 熬夜 夜 黑夜 天 准时 星期 开夜车 彻夜 出门 休息 明日 昼夜 照常 当日 日 工作日 下课 早晚 陪 值班 请假 今日 后天 黎明 迟到 酣睡 许 近日
23,5,0.2757229937712161,-0.046015100826192146,0.8,黑马 一头 匹 冷门 一面,冷门 一面 一头 匹 黑马,一面 匹 黑马 冷门 一头,黑马 一头 匹 冷门 一面
24,41,0.34702860780909855,0.05246696060198836,0.36585365853658536,必须 要 需要 可以 能 能够 须 需 才能 会 应当 就要,不宜 有待 轻而易举 将 先 首先 必 即可,必要 必需 必须 务必 先 可 将 应 必 会 不妨 不宜,必须 要 需要 可以 能 能够 须 需 才能 会 应当 就要 应 能否 务必 难以 只能 不妨 不能不 必将 都会 有望 可 容易 无须 将 不宜 不易 将要 即可 不难 必需 先 得以 必要 难 必 有待 一定 首先 轻而易举
25,227,0.36077006212906054,0.0009382604704609291,0.5286343612334802,姑姑 妹妹 姐姐 舅舅 嫂子 闺女 哥哥 母亲 媳妇 妈妈 爸爸 女儿,双胞胎 婚姻 帮忙 回来 小人 胖 结婚 成家,爱人 太太 年迈 胖子 祖宗 子女 子孙 哥哥 疯子 朋友们 老太太 哥,姑姑 妹妹 姐姐 舅舅 嫂子 闺女 哥哥 母亲 媳妇 妈妈 爸爸 女儿 奶奶 老婆 弟弟 儿子 姥姥 父亲 爸 伯母 爷爷 大姐 爹 妈 叔叔 姥爷 父母 孙女 外婆 丈夫 伯父 老公 妻子 孩子 祖母 长辈 亲戚 大哥 岳母 阿姨 男朋友 家人 女朋友 太太 外公 老太太 岳父 女婿 继父 爱人 她 姐 姑娘 继母 小孩儿 娘 孙子 大爷 老伴儿 伯伯 老头儿 妹 丫头 姨 女孩儿 亲人 朋友 儿女 大人 邻居 师父 男人 老乡 亲生 女人 两口子 老人家 老人 弟 寡妇 同学 母女 贪玩儿 老汉 姐妹 小伙子 男孩儿 大妈 小偷儿 他 家里 同事 我 祖父 同伴 老师 师傅 一家人 徒弟 她们 俩 恩人 娶 人缘儿 老家 情人 保姆 女生 新娘 父女 仇人 亲友 回家 男生 胖子 子女 家伙 小朋友 宝宝 亲朋好友 聊天儿 新郎 结婚 乡下 帅哥 小姐 战友 别人 老王 母子 乖 主人 乡亲 好心人 小时候 全家 老大 家长 夫人 侍候 老板 伺候 友人 疯子 娃娃 皇上 嫁 主妇 朋友们 哥 辈 孝敬 夫妇 年迈 熟人 宝贝 在家 抚养 少女 小王 夫妻 老朋友 家属 亲属 父子 公主 女 好友 祖宗 兄弟 相依为命 班长 上司 子孙 仙女 师长 皇帝 木匠 双胞胎 长大 离婚 帮忙 家务 童年 美女 小人 王后 知己 空儿 男 回来 弟子 成家 大伙儿 画儿 家境 嫁妆 胖 巫婆 个儿 美人 从小 情侣 怀孕 人 前辈 赡养 伴侣 独身 孕妇 亲 个头儿 家乡 异性 孤儿 阎王 妇女 有两下子 恋爱 男士 皇后 婴儿 去世 男子 婚姻 家庭 配偶
26,8,0.34677355189934167,0.05213259654398413,0.25,顺利 一帆风顺 圆满 如意 成功 如愿以偿 鹏程万里 宝,宝 鹏程万里 成功 一帆风顺 如愿以偿 如意 圆满 顺利,一帆风顺 如意 宝 顺利 成功 如愿以偿 鹏程万里 圆满,顺利 一帆风顺 圆满 如意 成功 如愿以偿 鹏程万里 宝
27,28,0.39320334266850404,0.08792989954668973,0.2857142857142857,北部 南部 东部 东南 西北 西南 中部 西部 东北 北 南 西,地区 东方 区域 地带 边疆 北方 位于 南方,东北 东南 境内 北 南 东 北部 区域 边疆 边境 东部 西部,北部 南部 东部 东南 西北 西南 中部 西部 东北 北 南 西 东 南北 北方 地区 交界 境内 南方 一带 首府 边境 沿线 地带 区域 位于 东方 边疆
28,75,0.338282265248856,-0.011304104084300505,0.52,尽力 竭尽全力 努力 全力 竭力 一心一意 千方百计 全力以赴 想方设法 着力 极力 坚持不懈,及早 立足 尽力 急于 钻研 辛勤 精益求精 废寝忘食,早日 谋求 坚决 专心 秉承 着眼于 暗中 注重 废寝忘食 争分夺秒 不懈 致力于,尽力 竭尽全力 努力 全力 竭力 一心一意 千方百计 全力以赴 想方设法 着力 极力 坚持不懈 拼命 全心全意 兢兢业业 设法 力求 积极 诚心诚意 致力于 奋力 齐心协力 专心 大力 认真 加紧 争分夺秒 下决心 抓紧 切实 用心 不懈 苦心 坚持 聚精会神 着眼于 力争 刻苦 夜以继日 注重 精心 尽量 着眼 持之以恒 尽快 本着 谋求 尽可能 着重 一心 精益求精 争取 废寝忘食 刻意 着手 尽早 苦练 试图 坚决 专注 辛勤 急于 默默 下功夫 自觉 及早 钻研 秉承 立足 着想 早日 暗中 有意 用功 暗地里
29,36,0.35436206085775307,0.014286590325793333,0.3611111111111111,陈旧 单薄 简陋 粗糙 破旧 不堪 沉闷 笨重 单调 狭小 枯燥 薄弱,沉重 旧 僵化 一成不变 弱 稀少 偏僻 矮小,混乱 粗糙 偏僻 弱 不堪 笨重 陈旧 冗长 腐朽 旧 力不从心 僵化,陈旧 单薄 简陋 粗糙 破旧 不堪 沉闷 笨重 单调 狭小 枯燥 薄弱 狭窄 僵化 衰弱 脆弱 拥挤 杂乱无章 沉重 混乱 低下 糟糕 矮小 腐朽 冗长 偏僻 稀少 过时 力不从心 摇摇欲坠 潦草 无力 严重 弱 一成不变 旧
30,7,0.36317887035935004,0.04511388148000689,0.42857142857142855,亲自 亲手 当众 当面 主持 点名 一手,一手 点名 主持 当面 当众 亲手 亲自,当面 当众 点名 亲自 主持 亲手 一手,亲自 亲手 当众 当面 主持 点名 一手
31,80,0.3400983394977343,-0.008443339405473146,0.5125,毅力 魄力 天分 才华 功力 天赋 勇气 本事 功底 志气 素养 本领,能耐 胆子 潜力 信心 绝技 决心 活力 耐性,技艺 技能 胆子 诚意 运气 实力 绝技 力 斗志 功力 功夫 功底,毅力 魄力 天分 才华 功力 天赋 勇气 本事 功底 志气 素养 本领 气魄 斗志 自信心 力气 劲头 阅历 素质 心思 能力 耐性 责任感 体力 抱负 口才 实力 修养 学问 眼界 本钱 精力 兴趣 意志 潜能 胆子 底蕴 人品 觉悟 力量 见识 手艺 一技之长 能耐 基本功 野心 技巧 运气 信心 技能 智商 福气 体能 技艺 兴致 出息 好奇心 热情 底子 智力 功夫 境界 积极性 诚意 潜力 士气 精神 特长 知识 心血 决心 专长 胃口 财力 远见 软实力 工夫 力 活力 绝技
32,58,0.3466075506591455,0.02488578515875812,0.39655172413793105,主任 处长 局长 总经理 部长 院长 总裁 秘书长 总监 委员 组长 书记,高级 部门 干部 专家 工程师 研究所 助理 高层,秘书长 专家 董事 研究所 兼 员 官 董事长 院长 会长 处长 资深,主任 处长 局长 总经理 部长 院长 总裁 秘书长 总监 委员 组长 书记 秘书 董事长 负责人 助理 所长 会长 主席 司长 理事 团长 经理 顾问 主管 教授 董事 首席 厂长 队长 市长 领导 工程师 发言人 领队 官员 委员会 兼 成员 官 院士 导师 干事 创始人 干部 专家 资深 员 同志 一把手 团员 高级 人士 董事会 先生 高层 研究所 部门
33,1,,0.0,0.0,一揽子,一揽子,一揽子,一揽子
34,52,0.3675009114329489,0.09152848779407027,0.21153846153846154,换言之 此外 总而言之 事实上 除此之外 由此可见 因此 总之 也就是说 与此同时 相比之下 由此看来,显而易见 犹如 据 如一 像 届时 如 从此,俗话说 譬如 像 反过来 如 总之 据悉 据此 据 这就是说 譬如说 届时,换言之 此外 总而言之 事实上 除此之外 由此可见 因此 总之 也就是说 与此同时 相比之下 由此看来 另外 据悉 其次 譬如 这就是说 譬如说 另一方面 例如 这样一来 相反 相对而言 综上所述 比如说 总的来说 一般来说 众所周知 比如 至此 恰恰相反 可见 为此 同时 此时 正如 比方 一方面 由此 据 纵观 俗话说 反过来 据此 如同 从此 显而易见 如 届时 犹如 像 如一
35,20,0.3625229464049832,0.04914942123384103,0.35,当下 目前 眼下 现在 当前 当今 如今 当时 迄今为止 近来 迄今 近年来,一时 至今 现代 现实 现有 现行 当代 此刻,迄今 现代 现实 现在 现有 当下 当今 当代 当前 当时 迄今为止 目前,当下 目前 眼下 现在 当前 当今 如今 当时 迄今为止 近来 迄今 近年来 此刻 当代 现有 现行 至今 现实 现代 一时
36,49,0.3314677032793775,0.011863001703929258,0.3673469387755102,相同 相似 差别 相差 差异 截然不同 一模一样 不相上下 有所不同 不同 雷同 吻合,对比 差 同一 同类 过不去 紧密 差额 误差,错位 重合 重叠 紧密 偏差 差 对比 一致 不同 息息相关 一模一样 误差,相同 相似 差别 相差 差异 截然不同 一模一样 不相上下 有所不同 不同 雷同 吻合 大同小异 重合 息息相关 差距 相通 相等 脱节 格格不入 差不多 无关 反差 相连 一样 相辅相成 重叠 悬殊 相提并论 类似 与众不同 挂钩 密不可分 同等 一致 呼应 接轨 错位 偏差 差 落差 同一 紧密 过不去 似曾相识 对比 误差 同类 差额
37,15,0.32533997183672414,-0.0058747389582539155,0.4666666666666667,评判 好坏 衡量 高低 与否 评价 考核 见仁见智 因人而异 一概而论 指标 达标,评 程度 指标 因人而异 合格 一概而论 见仁见智 高低,一概而论 程度 衡量 考核 评价 评 评判 好坏 因人而异 见仁见智 指标 与否,评判 好坏 衡量 高低 与否 评价 考核 见仁见智 因人而异 一概而论 指标 达标 合格 程度 评
38,1,,0.0,0.0,一次性,一次性,一次性,一次性
39,1,,0.0,0.0,一毛不拔,一毛不拔,一毛不拔,一毛不拔
40,44,0.3381515034656553,-0.003995136985336077,0.5227272727272727,雄厚 坚实 深厚 强大 良好 优良 优异 强劲 出色 稳固 丰厚 过硬,广阔 牢 支撑 稳健 根深蒂固 支柱 基础 抢眼,稳固 稳健 基础 坚固 坚实 抢眼 优质 优越 优良 优秀 牢 得天独厚,雄厚 坚实 深厚 强大 良好 优良 优异 强劲 出色 稳固 丰厚 过硬 出众 扎实 丰富 得天独厚 优越 充沛 坚固 牢固 优秀 广阔 充足 丰硕 可观 卓越 庞大 悠久 稳健 根基 高超 优质 长足 杰出 一流 基础 巨大 抢眼 先进 后盾 支柱 支撑 根深蒂固 牢
41,17,0.32440726954018984,0.027566076500341888,0.29411764705882354,一生 终生 一辈子 长久 终身 长期 晚年 生涯 生前 长远 持久 生平,长效 前途 了却 持久 生平 长远 生涯 永久,持久 一辈子 晚年 长远 生涯 生前 生平 前途 终身 了却 永久 一生,一生 终生 一辈子 长久 终身 长期 晚年 生涯 生前 长远 持久 生平 早年 永久 了却 长效 前途
42,2,0.552211614295748,0.3225603277954574,0.0,番 一番,一番 番,番 一番,番 一番
43,47,0.317155328323988,-0.028741849515172866,0.6170212765957447,准确 清晰 详尽 精确 透彻 完备 便捷 清楚 细致 确切 贴切 通畅,详细 通 清楚 周到 发达 成熟 不便 不通,客观 详尽 一目了然 不便 周密 周到 严密 顺畅 快捷 完整 通顺 真实,准确 清晰 详尽 精确 透彻 完备 便捷 清楚 细致 确切 贴切 通畅 顺畅 直观 完整 可靠 确凿 严密 快捷 方便 明确 畅通 周密 精细 可信 高效 详细 灵敏 健全 真实 深刻 客观 通顺 明朗 精练 周到 便利 一目了然 成熟 如实 分明 灵通 具体 发达 不便 不通 通
44,5,0.32109543214500114,0.0027494542998265483,0.4,线 一线 第一线 在线 叉,叉 在线 第一线 线 一线,叉 线 第一线 在线 一线,线 一线 第一线 在线 叉
45,2,0.40186015979467204,0.15053786637177757,0.0,经 一经,一经 经,经 一经,经 一经
