community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
13,17,0.43342370187006457,0.07786321919935416,0.35294117647058826,屡次 多次 一再 再次 频频 再度 接连 屡 三番五次 曾 频繁 曾经,反复 次 首次 接连 接二连三 频繁 三番五次 曾经,屡 频繁 三番五次 曾 次 再度 曾经 再次 多次 接二连三 反复 频频,屡次 多次 一再 再次 频频 再度 接连 屡 三番五次 曾 频繁 曾经 接二连三 一度 反复 首次 次
14,15,0.4974894541999674,0.13275376158840002,0.26666666666666666,这时候 这时 那时 此时 那时候 这会儿 此刻 时候 当时 那会儿 一刹那 一瞬间,不料 一刹那 不一会儿 一瞬间 时 这会儿 此刻 时候,一瞬间 时候 那时候 那会儿 不料 时 那时 不一会儿 这时 当时 这时候 这会儿,这时候 这时 那时 此时 那时候 这会儿 此刻 时候 当时 那会儿 一刹那 一瞬间 不一会儿 时 不料
15,42,0.4216069930099351,-0.010249292953153811,0.5476190476190477,摇头 苦笑 发愣 冷笑 哆嗦 咧嘴 一言不发 点头 目瞪口呆 一声不吭 自言自语 一动不动,红扑扑 睁 动弹 通红 反问 脱口而出 僵 颤抖,红扑扑 半信半疑 一声不吭 脱口而出 哄堂大笑 僵 一言不发 前仰后合 自言自语 睁 皱 一动不动,摇头 苦笑 发愣 冷笑 哆嗦 咧嘴 一言不发 点头 目瞪口呆 一声不吭 自言自语 一动不动 愣 眉开眼笑 通红 惨白 发抖 颤抖 目不转睛 迟疑 恍然大悟 面红耳赤 漠然 沉默 说道 前仰后合 皱 微笑 沉思 反问 睁 哄堂大笑 鸦雀无声 交头接耳 半信半疑 红扑扑 会意 不以为然 脱口而出 动弹 僵 道
16,29,0.40869638046901774,0.004886182446574482,0.5172413793103449,存折 银行卡 支票 挂失 汇款 身份证 信用卡 取款 发票 收据 账单 证件,证件 银行 取款机 钞票 话费 印章 一卡通 护照,取款 密码 银行 卡 挂失 一卡通 取款机 印章 信用卡 欠条 凭证 汇款,存折 银行卡 支票 挂失 汇款 身份证 信用卡 取款 发票 收据 账单 证件 凭证 护照 借条 卡片 取款机 磁卡 一卡通 欠条 账户 钞票 密码 话费 存款 卡 印章 银行 活期
17,5,0.446013472566516,0.06720444669452451,0.4,振作 一鼓作气 士气 振奋 一口气,一口气 振奋 士气 振作 一鼓作气,一鼓作气 一口气 振作 振奋 士气,振作 一鼓作气 士气 振奋 一口气
18,15,0.4152119726063884,0.014766953697241627,0.4666666666666667,俗话 一句话 实话 俗语 话 句 废话 名言 谎话 俗话说 实话实说 说老实话,古人 谎话 俗话说 说老实话 实话实说 比喻 废话 俗话,俗话说 句 古人 名言 实话实说 俗话 俗语 谎话 废话 话 说老实话 一句话,俗话 一句话 实话 俗语 话 句 废话 名言 谎话 俗话说 实话实说 说老实话 的话 古人 比喻
19,4,0.5531871979901473,0.2978333470809532,0.0,一起 一块儿 一同 一道,一道 一块儿 一同 一起,一道 一起 一块儿 一同,一起 一块儿 一同 一道
20,14,0.4352021713518046,0.08898569843034079,0.14285714285714285,一贯 一向 始终 一直 向来 多年来 历来 长期以来 自始至终 坚持 一如既往 多年,常年 坚持 秉承 多年 历来 自始至终 一如既往 始终,始终 历来 秉承 一贯 多年来 一如既往 长期以来 向来 多年 常年 自始至终 一直,一贯 一向 始终 一直 向来 多年来 历来 长期以来 自始至终 坚持 一如既往 多年 秉承 常年
21,6,0.447546916192893,0.09687277758439371,0.3333333333333333,过分 过度 盲目 一味 片面 透支,透支 片面 一味 盲目 过分 过度,盲目 透支 片面 过度 过分 一味,过分 过度 盲目 一味 片面 透支
22,9,0.4287840411621548,0.010717957227789378,0.4444444444444444,不得了 够呛 不像话 一塌糊涂 要命 受不了 没辙 一干二净 面目全非,受不了 一干二净 面目全非 要命 没辙 不像话 不得了 够呛,不像话 不得了 面目全非 够呛 没辙 受不了 要命 一塌糊涂 一干二净,不得了 够呛 不像话 一塌糊涂 要命 受不了 没辙 一干二净 面目全非
23,50,0.44922717137592494,0.037698944592757494,0.38,晚上 早上 早晨 中午 傍晚 夜里 下午 清晨 上午 深夜 凌晨 一早,明天 明日 通宵 睡觉 醒来 夜班 今天 天,昨天 早晨 起床 彻夜 下午 通宵 凌晨 天 夜 一大早 晚饭 晚间,晚上 早上 早晨 中午 傍晚 夜里 下午 清晨 上午 深夜 凌晨 一早 半夜 夜晚 一大早 白天 晚饭 起床 早饭 午饭 当晚 下班 星期天 夜间 晚 前天 昨天 次日 明天 黄昏 当天 晚间 午睡 今天 星期日 睡觉 醒来 通宵 放学 日夜 从早到晚 夜 夜班 天 当日 日 明日 彻夜 今日 昼夜
24,24,0.43748025560553777,0.0443835844563858,0.3333333333333333,时常 常常 经常 时不时 有时 成天 整天 偶尔 有时候 老是 一天到晚 不时,随时 只管 没完没了 总是 日复一日 通常 一年到头 平时,时常 时时 通常 常 动不动 不时 一天到晚 只管 总是 有时候 偶尔 一年到头,时常 常常 经常 时不时 有时 成天 整天 偶尔 有时候 老是 一天到晚 不时 总是 时时 平时 常 时而 动不动 一年到头 随时 日复一日 通常 只管 没完没了
25,3,0.41001911884367853,-0.002805937971856289,0.6666666666666666,头 一头 过头,过头 一头 头,头 过头 一头,头 一头 过头
26,3,0.396549042249091,0.021241771468988146,0.3333333333333333,绝对 绝 一定,一定 绝 绝对,绝 绝对 一定,绝对 绝 一定
27,113,0.4646694055415623,0.036525747005979055,0.39823008849557523,姑姑 舅舅 姐姐 妹妹 奶奶 嫂子 母亲 爸爸 哥哥 妈妈 姥姥 爸,亲属 子女 他 宝宝 小姐 姐妹 女人 她,爱人 太太 胖子 子女 哥哥 老太太 哥 她 妈 妹 姐 姨,姑姑 舅舅 姐姐 妹妹 奶奶 嫂子 母亲 爸爸 哥哥 妈妈 姥姥 爸 爷爷 父亲 闺女 儿子 弟弟 女儿 媳妇 姥爷 老婆 妈 爹 伯母 外婆 叔叔 大姐 孙女 伯父 父母 岳母 祖母 丈夫 外公 妻子 岳父 老公 阿姨 大哥 老太太 太太 继父 孩子 孙子 姐 伯伯 继母 女婿 亲戚 老伴儿 大爷 家人 娘 长辈 姨 她 爱人 男朋友 小孩儿 女朋友 老头儿 妹 姑娘 弟 师父 两口子 老人家 丫头 邻居 老汉 儿女 祖父 亲生 大妈 亲人 老乡 老人 母女 大人 女孩儿 他 寡妇 我 家里 一家人 师傅 同学 老师 姐妹 小伙子 老家 女人 俩 徒弟 保姆 男孩儿 父女 老王 全家 宝宝 子女 胖子 小时候 新娘 夫人 母子 小姐 哥 夫妇 父子 亲属 兄弟 夫妻
28,7,0.42702474307811905,0.022281837567438147,0.42857142857142855,曲折 波折 峰回路转 转折 起伏 一帆风顺 回首,回首 一帆风顺 起伏 转折 峰回路转 波折 曲折,一帆风顺 起伏 波折 峰回路转 曲折 回首 转折,曲折 波折 峰回路转 转折 起伏 一帆风顺 回首
29,25,0.4235918809231614,0.0593796560268126,0.48,北部 南部 东部 东南 西北 西南 中部 西部 南 北 东北 西,地区 区 沿 位于 南北 一带 境内 交界,东北 东南 境内 区 北 南 东 北部 沿 东部 西部 南北,北部 南部 东部 东南 西北 西南 中部 西部 南 北 东北 西 东 沿海 南北 北方 半岛 地区 交界 境内 南方 沿 一带 位于 区
30,12,0.3898679462659321,0.0020318374204161362,0.5,完备 完善 齐全 健全 设施 一应俱全 配套 完整 体系 完好 应有尽有 机制,体系 机制 应有尽有 完好 完整 一应俱全 设施 配套,机制 完整 齐全 健全 完好 完备 完善 配套 体系 一应俱全 应有尽有 设施,完备 完善 齐全 健全 设施 一应俱全 配套 完整 体系 完好 应有尽有 机制
31,13,0.4722479125922718,0.1399192482626743,0.07692307692307693,不许 禁止 允许 不准 严禁 擅自 私自 准许 强迫 容许 强行 强制,一律 容许 强行 强制 强迫 不许 不准 私自,私自 不准 严禁 容许 允许 强制 不许 擅自 强行 强迫 一律 准许,不许 禁止 允许 不准 严禁 擅自 私自 准许 强迫 容许 强行 强制 一律
32,2,0.45094787412281057,0.09694748821083965,0.0,一心 有朝一日,有朝一日 一心,有朝一日 一心,一心 有朝一日
33,35,0.41258914522363654,0.005305520387969637,0.5428571428571428,竭尽全力 全力 尽力 竭力 全力以赴 努力 千方百计 想方设法 极力 坚持不懈 奋力 一心一意,一心一意 着力 尽可能 废寝忘食 不懈 兢兢业业 不惜 加紧,废寝忘食 争分夺秒 不懈 不惜 致力于 着力 兢兢业业 全力 大力 加紧 积极 千方百计,竭尽全力 全力 尽力 竭力 全力以赴 努力 千方百计 想方设法 极力 坚持不懈 奋力 一心一意 拼命 着力 齐心协力 设法 力求 争分夺秒 力争 致力于 大力 积极 全心全意 兢兢业业 不懈 切实 夜以继日 加紧 尽可能 争取 尽量 聚精会神 不惜 持之以恒 废寝忘食
34,2,0.4330888981064248,0.11887784461657028,0.0,一成不变 固定,一成不变 固定,固定 一成不变,一成不变 固定
35,6,0.4742102209612597,0.12143286355280952,0.16666666666666666,特意 特地 亲自 亲手 专门 一手,一手 亲手 专门 亲自 特地 特意,专门 亲自 亲手 一手 特地 特意,特意 特地 亲自 亲手 专门 一手
36,17,0.43712105334095974,0.025166556751450683,0.47058823529411764,天赋 天分 才华 功底 功力 本领 特长 本事 口才 技能 专长 一技之长,专长 潜能 智商 特长 本事 天才 技能 基本功,技能 功力 功底 本事 潜能 才华 一技之长 能力 基本功 专长 口才 天赋,天赋 天分 才华 功底 功力 本领 特长 本事 口才 技能 专长 一技之长 基本功 能力 潜能 天才 智商
37,3,0.47511450345359546,0.16949637226817948,0.0,领导 同志 一把手,同志 一把手 领导,同志 一把手 领导,领导 同志 一把手
38,1,,0.0,0.0,一揽子,一揽子,一揽子,一揽子
39,42,0.4204411894779115,0.03638376206763946,0.35714285714285715,此外 换言之 除此之外 总而言之 事实上 由此可见 与此同时 由此看来 然而 据悉 因此 另外,这样一来 看来 一方面 可见 据 相反 另一方面 由此,譬如 看来 总之 据悉 据此 据 这就是说 譬如说 届时 纵观 例如 相比之下,此外 换言之 除此之外 总而言之 事实上 由此可见 与此同时 由此看来 然而 据悉 因此 另外 总之 也就是说 相比之下 其次 另一方面 这就是说 相对而言 综上所述 这样一来 总的来说 相反 至此 众所周知 一般来说 同时 譬如 譬如说 可见 例如 而 恰恰相反 为此 一方面 看来 据 由此 纵观 其中 据此 届时
40,48,0.46807397982081866,0.052948335581551036,0.3125,旁边 前边 后边 外边 那边 里边 前面 后面 上边 下边 那儿 左边,上面 右边 左边 里 这里 上头 一旁 这儿,门口 旁边 周围 上头 跟前 旁 左边 北边 那儿 楼上 楼下 上面,旁边 前边 后边 外边 那边 里边 前面 后面 上边 下边 那儿 左边 右边 底下 外面 外头 旁 东边 上面 西边 对面 这边 南边 远处 里面 北边 那里 里头 门口 这儿 楼下 两边 下面 楼上 跟前 里 一旁 后头 隔壁 中间 前头 周围 边 老远 两侧 这里 上头 前方
41,8,0.3829889452808201,-0.008680137918431214,0.5,一旦 凡是 若 每当 当 凡 即 一经,即 每当 一经 当 凡是 若 凡 一旦,凡 即 当 每当 若 凡是 一经 一旦,一旦 凡是 若 每当 当 凡 即 一经
42,5,0.32196850765988405,-0.09875233730726185,0.8,短暂 暂时 简短 一时 篇幅,篇幅 暂时 简短 一时 短暂,暂时 简短 短暂 篇幅 一时,短暂 暂时 简短 一时 篇幅
43,3,0.5675060060590781,0.31877850824849524,0.0,转眼 一晃 眼看,眼看 一晃 转眼,眼看 转眼 一晃,转眼 一晃 眼看
44,16,0.4656235569567169,0.06877012613972236,0.4375,相同 相似 一模一样 不同 截然不同 有所不同 大同小异 一样 类似 雷同 差不多 不相上下,同一 一样 雷同 同等 类似 相等 不相上下 与众不同,不同 一模一样 大同小异 同一 雷同 同等 有所不同 相同 类似 相似 相等 与众不同,相同 相似 一模一样 不同 截然不同 有所不同 大同小异 一样 类似 雷同 差不多 不相上下 同等 与众不同 相等 同一
45,4,0.463650739368582,0.14022731197507593,0.0,一概而论 见仁见智 因人而异 定论,定论 因人而异 见仁见智 一概而论,一概而论 因人而异 定论 见仁见智,一概而论 见仁见智 因人而异 定论
46,1,,0.0,0.0,一次性,一次性,一次性,一次性
47,1,,0.0,0.0,一毛不拔,一毛不拔,一毛不拔,一毛不拔
48,10,0.4096865928737145,0.055041031483976266,0.3,顶尖 一流 顶级 世界级 先进 领先 尖端 领军 重量级 现代化,现代化 重量级 领军 顶级 先进 领先 一流 尖端,顶级 顶尖 现代化 先进 尖端 重量级 世界级 领军 领先 一流,顶尖 一流 顶级 世界级 先进 领先 尖端 领军 重量级 现代化
49,12,0.4562256664015534,0.1258826705220027,0.3333333333333333,略微 稍 稍微 稍稍 略 有所 较 相对 轻微 明显 偏 一点儿,一点儿 偏 轻微 明显 相对 较 有所 略,偏 稍 略 明显 略微 稍微 有所 稍稍 一点儿 相对 较 轻微,略微 稍 稍微 稍稍 略 有所 较 相对 轻微 明显 偏 一点儿
50,6,0.46100283695193467,0.10158894714699045,0.16666666666666666,一生 生平 晚年 生涯 生前 回忆录,回忆录 生涯 生前 一生 晚年 生平,晚年 回忆录 生涯 生前 生平 一生,一生 生平 晚年 生涯 生前 回忆录
51,2,0.552211614295748,0.32642418314020893,0.0,番 一番,一番 番,番 一番,番 一番
52,1,,0.0,0.0,一目了然,一目了然,一目了然,一目了然
53,21,0.44405668953330685,0.023017257299702325,0.38095238095238093,瞅 瞧 扭头 看见 一眼 打量 回头 瞪 望见 抬头 偷看 只见,眼 指着 眨眼 偷看 看见 瞪 不见 看,瞪 瞧 瞅 看 眼 打量 站住 偷看 不见 见 回头 只见,瞅 瞧 扭头 看见 一眼 打量 回头 瞪 望见 抬头 偷看 只见 看 东张西望 见 左顾右盼 站住 眨眼 指着 眼 不见
54,11,0.46996335443123827,0.06451971473781368,0.2727272727272727,发愁 犯愁 头疼 伤脑筋 操心 担心 提心吊胆 愁 一筹莫展 烦恼 心急如焚,烦恼 担心 愁 一筹莫展 心急如焚 提心吊胆 操心 头疼,愁 操心 犯愁 发愁 一筹莫展 提心吊胆 担心 头疼 心急如焚 伤脑筋 烦恼,发愁 犯愁 头疼 伤脑筋 操心 担心 提心吊胆 愁 一筹莫展 烦恼 心急如焚
55,15,0.41747877913842685,-0.008543612106752111,0.5333333333333333,各种 各式各样 种种 形形色色 五花八门 诸多 多种 一系列 层出不穷 诸如此类 多样 一连串,多样 千变万化 乱七八糟 一系列 之类 诸如此类 层出不穷 一连串,一连串 种种 形形色色 诸如此类 多样 多种 乱七八糟 之类 千变万化 诸多 各式各样 一系列,各种 各式各样 种种 形形色色 五花八门 诸多 多种 一系列 层出不穷 诸如此类 多样 一连串 乱七八糟 之类 千变万化
56,4,0.405347874713806,0.030044228532532753,0.5,一线 第一线 基层 线,基层 线 第一线 一线,线 第一线 一线 基层,一线 第一线 基层 线
57,2,0.48287764357608565,0.16939096746288518,0.0,一致 吻合,吻合 一致,一致 吻合,一致 吻合
58,27,0.4187551997447322,0.04474418888080828,0.2962962962962963,拜会 拜访 参观 会见 看望 视察 接见 访问 探望 考察 陪同 慰问,代表团 采访 应邀 探望 率领 调研 拜见 转达,看望 参观 实地 转达 拜会 采访 一行 探望 会见 代表团 应邀 座谈,拜会 拜访 参观 会见 看望 视察 接见 访问 探望 考察 陪同 慰问 拜见 应邀 座谈 观摩 出访 听取 实地 来访 察看 采访 代表团 调研 转达 一行 率领
59,12,0.4471950983070412,0.11965446553672199,0.08333333333333333,路途 途中 路上 一路上 路程 旅途 旅程 中途 沿途 行程 半路 一路,一路 半路 沿途 路程 旅程 中途 行程 路上,旅途 一路 沿途 旅程 一路上 半路 行程 路途 中途 路上 路程 途中,路途 途中 路上 一路上 路程 旅途 旅程 中途 沿途 行程 半路 一路
60,17,0.43772577099654675,0.03387534092743379,0.23529411764705882,祝福 祝 祝愿 一路平安 保佑 谢谢 心想事成 恭喜 保重 好运 晚安 一路顺风,亲爱 吉祥 好运 谢谢 此致 再见 一路顺风 祈祷,保重 祝愿 祝福 再见 祝 祈祷 晚安 此致 一路平安 恭喜 保佑 谢谢,祝福 祝 祝愿 一路平安 保佑 谢谢 心想事成 恭喜 保重 好运 晚安 一路顺风 祈祷 亲爱 再见 吉祥 此致
61,11,0.42827190850648383,0.07087396219119753,0.18181818181818182,长久 终生 永远 永恒 永久 一辈子 永不 终身 长期 持久 天长地久,天长地久 持久 一辈子 永不 永远 永恒 长期 终生,持久 一辈子 永远 天长地久 终身 永久 永不 永恒 长久 终生 长期,长久 终生 永远 永恒 永久 一辈子 永不 终身 长期 持久 天长地久
62,4,0.4576589395722996,0.06849039210467071,0.25,一边 一面 不停 着,着 不停 一面 一边,一面 一边 不停 着,一边 一面 不停 着
63,3,0.5263196538094815,0.26868618465349364,0.0,一连 连续 连,连续 连 一连,一连 连续 连,一连 连续 连
64,4,0.47971508082941866,0.14581173974445027,0.0,混乱 乱 杂乱无章 一锅粥,一锅粥 杂乱无章 乱 混乱,混乱 一锅粥 乱 杂乱无章,混乱 乱 杂乱无章 一锅粥
65,4,0.5176932578226596,0.23661354935984436,0.0,长短 短 长 一长一短,一长一短 长短 长 短,长短 短 一长一短 长,长短 短 长 一长一短
66,24,0.47514368970262916,0.06747801354757581,0.20833333333333334,声音 声 听见 响声 响起 清脆 刺耳 悦耳 听到 大声 响 呜咽,一阵 嚷 好听 响起 小声 笑声 呜咽 听,响亮 响声 一阵 吼 听 响 喊 嚷 声 洪亮 大声 小声,声音 声 听见 响声 响起 清脆 刺耳 悦耳 听到 大声 响 呜咽 笑声 小声 响亮 听 洪亮 传来 口哨 嚷 吼 喊 一阵 好听
67,7,0.3341116541903188,-0.06888698450227296,0.8571428571428571,姜 丁 王 罗 小王 盐 适量,适量 盐 小王 罗 丁 王 姜,姜 丁 适量 罗 王 盐 小王,姜 丁 王 罗 小王 盐 适量
68,12,0.6316194537573296,0.34104357577110295,0.08333333333333333,六 四 五 七 八 三 九 二 十 第二 第 两,两 第二 十 二 第 三 四 五,第二 六 八 十 四 二 五 九 两 七 三 第,六 四 五 七 八 三 九 二 十 第二 第 两
69,8,0.42067849416575326,0.057018014980071294,0.0,滔滔不绝 绘声绘色 引经据典 七嘴八舌 抑扬顿挫 头头是道 出口成章 异口同声,抑扬顿挫 异口同声 七嘴八舌 头头是道 引经据典 绘声绘色 出口成章 滔滔不绝,抑扬顿挫 七嘴八舌 绘声绘色 引经据典 头头是道 出口成章 滔滔不绝 异口同声,滔滔不绝 绘声绘色 引经据典 七嘴八舌 抑扬顿挫 头头是道 出口成章 异口同声
70,10,0.3932744311201749,-0.04030483613933217,0.5,千 万 百 数 余 几 多 亿 个 家,几 亿 家 个 多 万 数 千,几 千 多 家 亿 个 万 余 百 数,千 万 百 数 余 几 多 亿 个 家
71,2,0.4931234033783629,0.1226755498563318,0.0,万万 千万,万万 千万,万万 千万,万万 千万
72,1,,0.0,0.0,万分,万分,万分,万分
73,3,0.44100261211094777,0.0473500063041545,0.0,万古长青 干杯 鹏程万里,万古长青 鹏程万里 干杯,鹏程万里 干杯 万古长青,万古长青 干杯 鹏程万里
74,1,,0.0,0.0,万无一失,万无一失,万无一失,万无一失
75,2,0.5551343701508054,0.3361895015449782,0.0,万能 全能,全能 万能,全能 万能,万能 全能
76,162,0.41646342294681277,-0.016198491156152878,0.48148148148148145,米饭 豆腐 酸奶 橙汁 豆浆 薯片 果酱 薯条 香肠 饼干 果汁 水果,洗衣粉 酒 餐 热腾腾 晚餐 纯净水 葡萄酒 碗,烧烤 汤圆 纯净水 烤鸭 烤肉 矿泉水 巧克力 淀粉 吃 咸 喝 嚼,米饭 豆腐 酸奶 橙汁 豆浆 薯片 果酱 薯条 香肠 饼干 果汁 水果 卤味 牛奶 饼 饺子 酱 芝士 红薯 粥 海鲜 菜 西红柿 南瓜 辣椒 馅儿 汁 包子 肉 蜂蜜 面条儿 面包 罐头 烤肉 汤圆 馒头 佐料 茄子 醋 调料 点心 好吃 黄瓜 巧克力 酥 可口 红茶 吃 香油 酱油 白菜 火腿 甜 柿子 豆制品 火锅 香蕉 奶茶 烤 土豆 小吃 炖 煮 美味 红酒 咖啡 饭 蔬菜 口感 寿司 番茄 砂糖 零食 主食 烤鸭 鸡蛋 鲜美 花生 饮料 食物 蒜 月饼 萝卜 麻辣 碗 面粉 椰子 西瓜 冰棍儿 汽水 虾 绿茶 核桃 茶 蘑菇 葱 粽子 涮 糖 糖果 可乐 辣 三明治 蘸 方便面 中餐 桂花 烧烤 拌 香料 西餐 汤 风味 口味 喝 香味 蛋糕 味精 嚼 煎 香 莲子 食用 啤酒 茶叶 脆 奶 盒饭 早餐 大米 美食 枣 烹调 快餐 素食 豆子 食品 热腾腾 梨 晚餐 酒 葡萄 午餐 葡萄酒 瓜 口香糖 矿泉水 淀粉 瓜子 嫩 咸 鲜 纯净水 餐 蜜 芝麻 料理 洗衣粉 橘子 乳制品 奶粉 百合
77,7,0.37861470331757874,-0.008202765607778079,0.5714285714285714,物体 平面 三维 图形 立体 静止 物质,物质 图形 立体 静止 物体 三维 平面,静止 图形 物体 立体 平面 三维 物质,物体 平面 三维 图形 立体 静止 物质
78,22,0.3998496210240772,0.016987008645460724,0.4090909090909091,凹 弯 斜 凸 圆形 扁 翘 弯曲 圆 竖 形 拱,勾 缝 刺 裂 横 秃 弯曲 斜,圆形 凹 凸 刺 勾 叉 圆 尖 弯 形 三角 秃,凹 弯 斜 凸 圆形 扁 翘 弯曲 圆 竖 形 拱 尖 裂 角 缝 横 秃 叉 刺 勾 三角
79,1,,0.0,0.0,上,上,上,上
80,6,0.3725192180332548,-0.021677949829019466,0.5,上方 附近 此处 位置 处 上下,位置 上下 此处 上方 处 附近,处 上下 上方 位置 此处 附近,上方 附近 此处 位置 处 上下
81,37,0.3756333930486279,-0.01287749656209014,0.5135135135135135,月初 年初 月底 上个月 月份 去年 前年 年底 下旬 中旬 上旬 年前,周 先前 近期 上次 以前 季度 当初 此次,初 前 周 年 底 以来 年底 年初 年前 以前 上周 末,月初 年初 月底 上个月 月份 去年 前年 年底 下旬 中旬 上旬 年前 前不久 此前 上周 之前 今年 前夕 日前 月 近期 下个月 以前 以来 近日 上次 当年 当初 先前 季度 前 初 年 周 底 此次 末
82,36,0.434155168009167,0.057726766181840285,0.19444444444444445,任命 职务 出任 就任 辞职 辞去 聘任 任职 罢免 担任 免职 兼任,人选 推选 接替 离职 解散 下台 职位 提拔,撤换 下台 开除 任 任职 罢免 兼任 上任 当选 连任 现任 解散,任命 职务 出任 就任 辞职 辞去 聘任 任职 罢免 担任 免职 兼任 任期 任 连任 离职 辞退 撤换 现任 辞呈 公职 提名 上任 就职 当选 接替 提拔 职位 前任 解雇 人选 推选 开除 下台 晋升 解散
83,24,0.4437671418349014,0.05149808598729344,0.3333333333333333,上涨 上升 攀升 回升 下跌 飙升 下降 回落 涨 跌 反弹 升高,降 降温 下调 上调 增 水涨船高 涨 跳水,升 增 水涨船高 上升 涨 升温 上涨 上调 升高 反弹 回落 降,上涨 上升 攀升 回升 下跌 飙升 下降 回落 涨 跌 反弹 升高 增长 下调 高涨 升 升温 上调 缩水 降 降温 跳水 水涨船高 增
84,17,0.47414016278810395,0.07205363905407257,0.11764705882352941,回来 回去 过来 进去 出来 进来 下来 上去 出去 完了 下去 上来,出来 完了 上去 回 来 过来 上来 完,下去 去 回 完 进去 上去 来 完了 进来 上来 回去 出去,回来 回去 过来 进去 出来 进来 下来 上去 出去 完了 下去 上来 起来 去 完 来 回
